Speaker Name,イン点,アウト点,文字起こし,色選択
岡本1,00:38:52:07,00:39:00:07,それで量刑OK出るというのは、日本は。,Mango
岡本1,00:39:00:09,00:39:05:10,報道の仕方そのものも含めて。,Mango
岡本1,00:39:05:12,00:39:08:17,東。,Mango
岡本1,00:39:08:19,00:39:15:16,もですし。我々思いながら。,Mango
岡本1,00:39:15:18,00:39:19:10,やっぱりちょっとような気がします。,Mango
吉田1,00:39:19:12,00:39:23:24,政治家に対する物理的暴力って今増えているん。,Mango
岡本1,00:39:23:24,00:39:25:10,ですよね。,Mango
吉田1,00:39:25:12,00:39:42:10,それはその後、岸田元首相が出ていましたけど誰かがやるという感じで、これと一緒ですけど、堰を切ったように類似の事件が増えるというのも。,Mango
岡本1,00:39:42:12,00:39:56:14,これもすぐそう思います。対立個人のところで日本だけっていうふうな。,Mango
岡本1,00:39:56:16,00:40:08:19,そういうのを起こしたというか、もっと大きな事件は歴史的。,Mango
吉田1,00:40:08:21,00:40:12:01,を見ると。,Mango
みまき1,00:40:12:03,00:40:33:16,アメリカくらいですかね、複数の、しかもアメリカの場合がそうでし。,Mango
みまき1,00:40:33:18,00:40:37:04,一緒に。,Mango
吉田1,00:40:37:06,00:40:43:04,出された。,Mango
みまき1,00:40:43:06,00:40:45:17,に言及して。,Mango
吉田1,00:40:45:19,00:40:47:17,くれ。,Mango
みまき1,00:40:47:19,00:40:48:16,ます。,Mango
吉田1,00:40:48:18,00:40:59:17,それ。,Mango
D1,00:40:59:19,00:41:01:01,もあるんですが。,Mango
みまき1,00:41:01:03,00:41:06:04,実は新しいアメリカ。,Mango
D1,00:41:06:06,00:41:22:14,が。,Mango
みまき1,00:41:22:16,00:41:47:13,トランプそうですね。私がやっぱりトランプ大統領が就任してから1年、まず今トランプ大統領が失敗した時に逮捕しまし、支持率がで5割ちょっと。要は、もし2。,Mango
みまき1,00:41:47:15,00:41:53:12,回の多くの人が。,Mango
岡本1,00:41:53:14,00:41:57:19,失敗すればアメリカ。,Mango
みまき1,00:41:57:21,00:42:05:01,政治はアメリカに向かってるっていうのはすごい。,Mango
みまき1,00:42:05:03,00:42:17:07,正しい道に戻してくれるのが正しいと思っている人でも結構な支持を。,Mango
みまき1,00:42:17:09,00:42:20:08,あんまり離れてない。,Mango
岡本1,00:42:20:10,00:42:41:01,まあ、私はあまりできない部分もあるので、あれですが。ぐらいが支持率を、あるいは出すというのが、あのものすごくよく分からないで、聞きながら。,Mango
みまき1,00:42:41:03,00:43:01:03,難しいですね、大事言いながら、本当に米国民のための政治をしてきたとは言えないのは。我々も本当に思いましたが、完全で。,Mango
岡本1,00:43:01:05,00:43:02:15,しないです。,Mango
みまき1,00:43:02:17,00:43:08:17,やりまくった。明日から問題があるとみんな。,Mango
岡本1,00:43:08:19,00:43:17:14,完全一致で臨めば。,Mango
吉田1,00:43:17:16,00:43:53:22,と。2014年選挙イヤーだったんですけれども、基本的にどの国の政権も負けてるんですよね。ここまでインフレがあるんでショック以来なので、それにコロナがあって、ウクライナがあって、で、こういうインフレが起きているという意味で、やっぱりマルクス主義的な見方をするんだけど、下部構造がやっぱり物事を決めるというところにあるので、そう言って何が起きたの、新自由主義になってるわけですよね。,Mango
吉田1,00:43:54:03,00:44:08:10,新しい。だから今のトランプのやってることは賛成反対ですから。政治はやってるんじゃないか。するんだ。,Mango
岡本1,00:44:08:10,00:44:18:00,けれども、選挙があるんです。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
吉田1,00:44:18:02,00:44:22:05,が、ちょっと見えてるのかないうの。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
みまき1,00:44:22:07,00:44:27:08,があって、アメリカ。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
みまき1,00:44:27:10,00:44:52:04,建国20周年の話をしている。その一環として、今報道して、東のウイングは破壊されて、かなりホワイトハウスの近所に大きい大統領がボールルーム。,Tan
みまき1,00:44:52:06,00:45:10:00,で、しかもこのホワイトハウスって別名人民大大ではない。超級の称号ないし、ホワイトハウスの大統領は歴史的な価値がある。,Tan
みまき1,00:45:10:02,00:45:16:05,ってことてすごい。トランプ。,Tan
みまき1,00:45:16:07,00:45:23:14,がいない。そこにアメリカに。,Tan
みまき1,00:45:23:16,00:45:26:23,ことで。,Tan
みまき1,00:45:27:00,00:45:30:22,建国。,Tan
みまき1,00:45:30:24,00:45:36:07,にすごい勢いを感じて。それいろんな。,Tan
みまき1,00:45:36:09,00:45:41:05,存在が誕生し。,Tan
みまき1,00:45:41:07,00:45:52:09,アメリカだから実はトランプ大統領に反対するアメリカはいらないんですが、まあまあ。,Tan
みまき1,00:45:52:11,00:45:57:10,トランプ大統領を好ましい。,Tan
みまき1,00:45:57:12,00:46:00:13,民主主義。,Tan
みまき1,00:46:00:15,00:46:12:24,アメリカみたいに振る舞って、しかもそれを少なくない人たちが関与してですね。,Tan
吉田1,00:46:13:01,00:46:19:18,皮肉だと思うのは、トランプさんになりました。,Tan
吉田1,00:46:19:20,00:46:32:19,要するに、要するに新自由主義じゃないですかね。テレビに出て有名になって。で、ある種のそういう国であり、売り物でも。,Tan
吉田1,00:46:32:21,00:46:56:19,ないで、大統領になりましたって。そこで大統領になったら、今度はそのの振る舞うというある種の成功者はて本人も思っているだろうし、そういう意味だろうし、その頭の自由ってものが強権っていうものを生んだ最たるわけじゃないかなと思う。,Tan
岡本1,00:46:56:21,00:47:01:02,それは本なんですが。,Tan
岡本1,00:47:01:04,00:47:10:08,が続くと思います。今そういう。,Tan
岡本1,00:47:10:10,00:47:16:21,ところ。,Tan
岡本1,00:47:16:23,00:47:34:12,みたいな、そういうところがとても未来な感じは思いますよね。そこを。,Tan
岡本1,00:47:34:14,00:47:35:10,ですよね。,Tan
吉田1,00:47:35:12,00:47:40:11,運命って中国からしたら。,Tan
岡本1,00:47:40:13,00:47:48:22,中国の変わろう変わろうと変われないいう。,Tan
岡本1,00:47:48:24,00:48:08:14,エネルギーが入ってんですよね。その辺に見て面白いなとか思っていて、いうのを目指している。,Tan
岡本1,00:48:08:16,00:48:12:06,という感じがしていてね。,Tan
吉田1,00:48:12:08,00:48:29:02,宇宙ののみたいに言われますて、中国が持っている世界を、アメリカの世界観を引き出す。何が一番、どこがずれるんですかね。,Tan
岡本1,00:48:29:04,00:48:32:00,この世界です。,Tan
みまき1,00:48:32:02,00:48:34:11,ね。,Tan
吉田1,00:48:34:13,00:48:41:20,アメリカというよりは。,Tan
岡本1,00:48:41:22,00:48:46:20,身近すぎてわからない。アメリカが。,Tan
岡本1,00:48:46:22,00:48:56:22,特に東アジアという理由ですね。何がしたいのがよくわからない。,Tan
岡本1,00:48:56:24,00:49:31:11,っていう、だからつい疑問に思うのですけど、今は日米同盟です。危なくて、とにかくころころ変わって中国と仲良くなっていますし。変わらないんですけどね。米もそうですし。,Tan
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
みまき1,00:49:31:13,00:49:33:05,何を目指します？,Forest
岡本1,00:49:33:07,00:49:45:15,中国ですか。国民。,Forest
岡本1,00:49:45:17,00:49:52:17,としての国民。我々は。,Forest
岡本1,00:49:52:19,00:50:06:00,中国のあるべきじゃないんですけど。要は我々から見た時に。,Forest
岡本1,00:50:06:02,00:50:16:14,台湾も戦後も中国なので、そこを。,Forest
岡本1,00:50:16:16,00:50:33:10,ちゃんと国民しないを100年ずっと彼らはいて。で、まだ終わってないのの。,Forest
岡本1,00:50:33:12,00:50:51:13,ロジックが今ので。見たらそれを支持したりするのがおかしい。で、だからもう怒るわけです。,Forest
吉田1,00:50:51:15,00:50:54:19,19世紀末。,Forest
岡本1,00:50:54:21,00:51:00:05,19世紀初めに出てきたんです。,Forest
吉田1,00:51:00:07,00:51:01:10,そうです。,Forest
岡本1,00:51:01:12,00:51:10:18,それを実現しようとしている。遅れてるというよりは。,Forest
岡本1,00:51:10:20,00:51:18:09,ようやくやるという。,Forest
みまき1,00:51:18:11,00:51:21:10,そうする。,Forest
みまき1,00:51:21:12,00:51:27:07,の。アメリカは接近することにしたの。,Forest
吉田1,00:51:27:10,00:51:31:23,それ。,Forest
岡本1,00:51:32:00,00:51:36:18,という事実があるので。,Forest
岡本1,00:51:36:20,00:51:39:16,だから言いますけどね。,Forest
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_7
みまき1,00:51:39:18,00:51:44:08,事実自体は。,Blue
みまき1,00:51:44:10,00:51:50:16,ときに自分のSNS。,Blue
みまき1,00:51:50:18,00:52:02:16,今いつも私はか使ったかことは結構な話なんで。,Blue
みまき1,00:52:02:18,00:52:14:03,80年のアメリカは80人の話をアメリカの人で我々の2。,Blue
みまき1,00:52:14:05,00:52:20:05,人3人もある。,Blue
みまき1,00:52:20:07,00:52:38:21,アメリカの大統領だったらいい。中国3国同盟国のアメリカに対して阻害することになったから、オープンに来。,Blue
みまき1,00:52:38:23,00:52:50:22,ますますSNS世界みんなあり得なかったんですが、トランプ大統領。,Blue
みまき1,00:52:50:24,00:52:57:19,が少数派で。,Blue
みまき1,00:52:57:21,00:53:01:07,準備をしていたもの。,Blue
岡本1,00:53:01:09,00:53:02:00,を。,Blue
みまき1,00:53:02:02,00:53:08:02,どんどんやって、2。,Blue
みまき1,00:53:08:04,00:53:19:15,っていうのはいけない。米軍がガンガンた。,Blue
みまき1,00:53:19:17,00:53:34:13,中国みたいになって。消えてないんですけど、トランプは別かもしれないし、カナダの。,Blue
みまき1,00:53:34:15,00:53:39:04,主権が。,Blue
みまき1,00:53:39:06,00:53:46:06,ずつっていうのは結構意義深いことは。,Blue
みまき1,00:53:46:08,00:53:51:22,どんどん表明して、いろんなことながら、ヨーロッパとは。,Blue
岡本1,00:53:51:24,00:53:52:18,もう。,Blue
みまき1,00:53:52:20,00:53:57:16,世界で相いれよね。,Blue
吉田1,00:53:57:18,00:54:32:05,そう。で、そこから日本をアメリカ、中国と言ってみれば自由主義国でます。話になるけれども、もう一方ですと相似形のところがあるんだけども、軍事力、防衛力はNATO、実質的にアメリカの言うところがあって言えば、もう国があるのでそこに行けるんだけれども、お隣のウクライナでやっているので、数100キロの。,Blue
吉田1,00:54:32:07,00:54:54:23,時にアメリカがやっぱり引いて、つまり日本を見捨てないと、やっぱり恐怖というのにドライブがいろいろかかっていて、で、今まさに問われてるのは、いつだって起きてるか、切ると何をしたらいいか、これに一生懸命言いましょう。日本は。,Blue
吉田1,00:54:55:00,00:54:58:14,っていう、そういう違いはあるんだろうと。,Blue
みまき1,00:54:58:16,00:55:00:13,みんなが。,Blue
吉田1,00:55:00:15,00:55:01:19,日本を。,Blue
みまき1,00:55:01:21,00:55:11:23,人で、中国と今アメリカであって、どっちが。,Blue
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_8
岡本1,00:56:18:19,00:56:36:17,今聞いていいですか？よくわからないねと言いますけれども、さすがに老獪なので、何かわからんようにしてますから。,Purple
みまき1,00:56:36:19,00:56:45:03,その後は。で、手を下に。,Purple
吉田1,00:56:45:05,00:56:49:06,中国。,Purple
みまき1,00:56:49:08,00:56:52:03,で。,Purple
みまき1,00:56:52:05,00:57:00:10,いよいよそういう中をして、アメリカ自身。,Purple
みまき1,00:57:00:12,00:57:05:17,は。,Purple
岡本1,00:57:05:19,00:57:11:03,私は歴史に。,Purple
岡本1,00:57:11:05,00:57:16:05,もヨーロッパの方が。,Purple
岡本1,00:57:16:07,00:57:21:06,興味があったんですけど。,Purple
吉田1,00:57:21:08,00:57:27:00,ある方がまず。,Purple
岡本1,00:57:27:02,00:57:32:17,感じなん。ていうのでやり。,Purple
