Speaker Name,イン点,アウト点,文字起こし,色選択
岡本2,00:05:10:12,00:05:22:06,んで、そういう話が何か我々の意思というよりは。,Violet
岡本2,00:05:22:08,00:05:26:11,そのはでやっている。,Violet
岡本2,00:05:26:13,00:05:34:03,それで、説明がついていると。だから。,Violet
岡本2,00:05:34:05,00:05:38:04,よろしい。,Violet
みまき2,00:05:38:06,00:05:42:03,もっと壮大な歴史を前にして。,Violet
吉田2,00:05:42:05,00:05:44:15,50万、100。,Violet
みまき2,00:05:44:17,00:05:47:06,でも210年。,Violet
岡本2,00:05:47:08,00:06:04:00,でも良いと思うんですけれども、アメリカのヨーロッパもそうなんですけど、の中で伝統、理想ができないんじゃないです。,Violet
岡本2,00:06:04:02,00:06:15:03,私ちょっと書いたんですけれども、アメリカ帝国嫌い、今。,Violet
みまき2,00:06:15:05,00:06:20:16,大統領タイトル。,Violet
岡本2,00:06:20:18,00:06:24:20,なんですけれども、米国は嫌いです。,Violet
みまき2,00:06:24:22,00:06:30:13,自分がやってる帝国主義は。,Violet
みまき2,00:06:30:15,00:06:53:08,そこは一つありますね。で、アメリカは、大統領は、自身ははヨーロッパや。違う意識はない。そうではあります。10年ですごい今までのアメリカの大統領は違うので。,Violet
話者 4,00:06:53:10,00:06:58:16,アメリカは。,Violet
みまき2,00:06:58:18,00:07:05:20,私たちは認識が。,Violet
みまき2,00:07:05:22,00:07:10:22,理念の国。完全に。,Violet
みまき2,00:07:10:24,00:07:19:22,最近トランプ大統領というのはこの間の。,Violet
みまき2,00:07:19:24,00:07:22:20,話題にたのは。,Violet
みまき2,00:07:22:22,00:07:23:10,要らない気。,Violet
岡本2,00:07:23:10,00:07:24:19,が。,Violet
みまき2,00:07:24:21,00:07:39:11,しているんブログ構造にあるわけで、私の私の感覚なんです。,Violet
みまき2,00:07:39:13,00:07:42:06,国際小さい。,Violet
みまき2,00:07:42:08,00:07:48:17,頃、私は2つの使命があるよみたいな。,Violet
吉田2,00:07:48:18,00:07:50:17,理屈でね。,Violet
みまき2,00:07:50:19,00:08:11:09,こうやっても言えなくなって、何かしらの正当化をしようとしたんですが、トランプ大統領は。すごく違うわけではないと。私自身も正確に10年は。,Violet
話者 4,00:08:11:11,00:08:14:20,の。,Violet
みまき2,00:08:14:22,00:08:17:11,国際。,Violet
みまき2,00:08:17:13,00:08:20:07,間は全くなかっ。,Violet
岡本2,00:08:20:09,00:08:25:00,たんですよ。,Violet
吉田2,00:08:25:02,00:08:34:14,表と裏が分かんないけど、どっちを信じ得ると信じる？,Violet
岡本2,00:08:34:16,00:08:36:13,裏のです。,Violet
みまき2,00:08:36:15,00:08:43:24,アメリカはもうその国際法にこだわっ。,Violet
みまき2,00:08:44:01,00:08:53:05,自慢話なのに1面白い。,Violet
みまき2,00:08:53:07,00:09:04:08,じゃないけど、大国のロシアと違って、国際。,Violet
みまき2,00:09:04:10,00:09:08:08,と。,Violet
みまき2,00:09:08:10,00:09:18:22,信頼を自ら自ら。,Violet
みまき2,00:09:18:24,00:09:26:20,みたいな。,Violet
みまき2,00:09:26:22,00:09:37:14,アメリカに対する信頼がルールを作って、それをうまくアメリカの2国。,Violet
話者 4,00:09:37:16,00:09:40:22,が一つ。,Violet
岡本2,00:09:40:24,00:09:42:24,そうですね。面白いと思う。,Violet
みまき2,00:09:42:24,00:09:46:01,のですか？,Violet
岡本2,00:09:46:03,00:09:48:11,そうですか。,Violet
みまき2,00:09:48:13,00:09:50:12,ね。そうね。,Violet
岡本2,00:09:50:14,00:09:57:01,ああそうですね。,Violet
みまき2,00:09:57:03,00:10:08:19,動いています。トランプをしたものなのでが、私も。,Violet
みまき2,00:10:08:21,00:10:16:05,ルールを守っています。本当のの。,Violet
みまき2,00:10:16:07,00:10:23:05,ボクシングの愛称は中国。止まらないなんじゃないかな。,Violet
岡本2,00:10:23:07,00:10:57:16,その辺はよく分からないですけど。ただ、アメリカと中国でそんなに終わるわけ。ずっと時間がなかったっていうのはありますよね。対立とかの関係というのは、つい最近だったりとか、どちらかという。,Violet
みまき2,00:10:57:18,00:11:02:19,たら。,Violet
みまき2,00:11:02:21,00:11:07:15,かもしれない。,Violet
話者 4,00:11:07:17,00:11:13:04,です。,Violet
岡本2,00:11:13:06,00:11:23:12,はやっぱり中国から見るとちょっと勘弁というイメージなんです。アメリカが。,Violet
みまき2,00:11:23:14,00:11:26:03,国の間に。,Violet
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_1
吉田2,00:11:26:05,00:11:30:09,言うと、やっぱりアメリカ。,Rose
吉田2,00:11:30:11,00:12:17:21,イギリスから独立した人たちが作った国で、20世紀に入るまでに世界大戦が始まるものだ。そのなんとなくすごいよって言うといなく、世界一のものが何か戦争の後になった。その何か勝算は？どうやったら9国に認めてもらえるかじゃ。何かに訴えるのがアメリカな感じはするそうで、ヨーロッパとアメリカの同盟国の体制転換ですね。,Rose
吉田2,00:12:17:23,00:12:31:23,みんな憲法で考える国で、イギリスを除いて他の国は全部今度の選挙。,Rose
吉田2,00:12:32:00,00:12:57:05,を見て、それが面白いですね。昨日、組織が全然違う構造に変わってるっていうのがあって、フランスというのはフランス革命があって、王政なんで、共和制、今度平成になってファシズムになってなってみたいな。というのが、これはに。,Rose
吉田2,00:12:57:07,00:13:13:04,はやっぱりヨーロッパの場合は他の国と比べあるのがというにで、戦後は全く違うとか。,Rose
吉田2,00:13:13:06,00:13:32:08,公共性もかねて。でも戦後は戦後みんなで協力しなきゃいけないよねというやや無理筋な統合というのをやらなくなったます。そんなところが面白いね。,Rose
みまき2,00:13:32:10,00:13:43:16,今また変わるんです。また、うんうんうん。今でもヨーロッパも。,Rose
みまき2,00:13:43:18,00:13:48:16,なんでまた変容の時期に。,Rose
吉田2,00:13:48:18,00:14:01:08,ヨーロッパとまたちょっと違うんだけれども、ヨーロッパの主要国化したらいい、トランプ出てきて、ヨーロッパにチャンス。,Rose
話者 4,00:14:01:10,00:14:02:09,をですね。,Rose
岡本2,00:14:02:11,00:14:03:09,チャンスがあれ。,Rose
吉田2,00:14:03:09,00:14:16:03,ばヨーロッパと距離を取る。戦後ヨーロッパというのはアメリカを、アメリカ帝国を招いたっていう表現があるけれども、なので。,Rose
吉田2,00:14:16:05,00:14:37:24,できないんで、その時も半減してるんだけどもね。しょうがないよね。守ってくれなかったら我々もたちで血税払って支えるしかないよというモメンタムができてるところでは。,Rose
みまき2,00:14:38:01,00:15:05:10,本当にトランプ大統領は同盟っていうのはアメリカのパワーのはずなんですが、トランプの関係が我々が出て安全保障から何を出すんだという話ですよね。でね、カナダの首脳。,Rose
みまき2,00:15:05:12,00:15:18:10,にもう出ていくのは危険だ。国によって自由が出る時代はアメリカと一緒にアメリカは。,Rose
みまき2,00:15:18:12,00:15:27:01,それと一緒に守る。共同。は。,Rose
みまき2,00:15:27:03,00:15:30:07,南から来た。そういうの。,Rose
岡本2,00:15:30:07,00:15:31:23,を牽制してます。,Rose
みまき2,00:15:32:00,00:15:41:04,という中で、完全じゃないですけど。,Rose
吉田2,00:15:41:06,00:15:58:02,可能性パワー連携しましょうね、協調しましょうよねって言ったわけですから。ヨーロッパもそれをやりた。第2次世界大戦、イギリス、フランスも。,Rose
吉田2,00:15:58:04,00:16:03:16,強行しようが、欧州で。,Rose
吉田2,00:16:03:18,00:16:12:18,仲間がいたという話なんだけども、やっぱりそういう風に地政学条件はあるんだけれども、だから。,Rose
岡本2,00:16:12:20,00:16:17:09,し、あったりします。,Rose
みまき2,00:16:17:11,00:16:20:05,会議派は。,Rose
みまき2,00:16:20:07,00:16:22:14,今。,Rose
みまき2,00:16:22:16,00:16:34:06,ヨーロッパにひょっとしたらグリーンランドみたいに。,Rose
吉田2,00:16:34:08,00:16:46:21,ブレグジットがあって、EUってやっぱみんな気づいちゃった。EUの信頼度からどんどん上がっている。,Rose
みまき2,00:16:46:23,00:16:48:21,情報は確かにある。,Rose
岡本2,00:16:49:02,00:16:50:13,とます。,Rose
吉田2,00:16:50:15,00:16:56:11,イギリスはもう戻るけれども、今。,Rose
吉田2,00:16:56:13,00:17:06:13,というので何かな、起こるっていう感じにはなるんでしょう。,Rose
みまき2,00:17:06:15,00:17:11:05,それが。,Rose
みまき2,00:17:11:07,00:17:21:23,今ね、生きてるんですけど、ユーロみたいな、今まで。,Rose
みまき2,00:17:22:00,00:17:24:23,の話。,Rose
吉田2,00:17:25:00,00:17:31:11,の。転換の歴史するの。面白いって面白い。,Rose
岡本2,00:17:31:12,00:17:37:17,よ。面白い。の。,Rose
吉田2,00:17:37:19,00:17:54:18,どうなるか。でもヨーロッパからすると世界の片隅に戻りたくないんで。モンローどうでもいいけど世界の位っていうのが。その方が。,Rose
吉田2,00:17:54:20,00:17:58:19,違う違うね。,Rose
みまき2,00:17:58:20,00:18:06:15,アメリカの盟主は。,Rose
みまき2,00:18:06:17,00:18:27:02,終わったら来てくれるだろうと。一番上の主にむしろ今あるような中に入ってくるなんて、その。,Rose
岡本2,00:18:27:04,00:18:30:10,オブないですからね。,Rose
みまき2,00:18:30:12,00:18:39:19,でもアメリカの場合。じゃないんだ。その。,Rose
みまき2,00:18:39:21,00:18:46:21,日本から何度。,Rose
吉田2,00:18:46:23,00:18:55:06,言っ見れば出ちゃうのに。,Rose
吉田2,00:18:55:08,00:19:05:23,依存してると傷ついてる状況がそれに近いかもしれないね。,Rose
みまき2,00:19:06:00,00:19:11:15,うん、そうかもしれない。,Rose
みまき2,00:19:11:17,00:19:36:23,です。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_2
吉田2,00:19:37:00,00:20:08:03,から、ネオリベの時代が過ぎてどうなるのかっていう話なんですけれども、これはグローバリゼーションというものにグローバル化が世界を一つにするという幻想が終わったとともに、そういう言い方で言われると思うんですけども、市場に任しても、今現にそうで、もう世の中悪くなるよね。,Mango
吉田2,00:20:08:05,00:20:11:11,そういう。,Mango
吉田2,00:20:11:13,00:20:58:23,理論的な説明があるわけじゃないんだけれども、多くの人がそういうふうに感じるようになるそうで、どんどん国が貧しくなってるわけですよ。すると、依存先って何かやっぱり最終的には依存しがちなんですよね。国家にセキュリティ保障、ここまで、今までは軍事行動だけに、ありとあらゆるものに安全保障て、経済移民もそうだし、環境もそうだし、いろんなものが安全保障になっていて、やっぱり国家が前面に出てくるし、市場や産業についても国がいろいろコントロールする、つける、つけないっていうことを,Mango
吉田2,00:20:58:23,00:21:14:14,決めるようになってきていて、それを資本主義って思ったりしますけれども、大きく動いているのは21世紀の四半世紀にわたってなってきたんではないかな、という印象。,Mango
吉田2,00:21:14:16,00:21:17:15,を。,Mango
岡本2,00:21:17:17,00:21:22:17,それをトランプがよくわかんないの。,Mango
吉田2,00:21:22:19,00:21:35:17,象徴であって、でも多かれ少なかれどの国でも含めてですけれども、そういう方向に舵を切っ。,Mango
吉田2,00:21:35:19,00:21:45:10,既にある半導体の工場を北海道に作る。,Mango
吉田2,00:21:45:12,00:21:50:02,九州を作る。2、3。,Mango
吉田2,00:21:50:04,00:22:17:05,3兆円で3セントぐらいですかね、のお金でなくて、みんな反対しそう。それぐらいしか今言ってしょうが、頑張ってくださいっていう風になってるわけじゃないですか。やっぱり考え方で変わってるんだろうな。,Mango
吉田2,00:22:17:07,00:22:34:07,旧通産省、宝物だと言われて、今もう通産省、経産省がすごく鮮明にいろんなものを決めていうのは、すごくこんな象徴的な、日本でもそういう状況なんじゃないかと。,Mango
みまき2,00:22:34:09,00:22:42:23,僕は完全に。,Mango
みまき2,00:22:43:00,00:22:56:00,あれはアメリカでしましょう。そう。考え。,Mango
みまき2,00:22:56:02,00:23:05:10,てみんなが入らないから。アメリカ。最近日本から。,Mango
みまき2,00:23:05:12,00:23:12:10,全然。フランスが。,Mango
みまき2,00:23:12:12,00:23:19:09,1国のものを。,Mango
みまき2,00:23:19:11,00:23:22:06,やっぱり。,Mango
みまき2,00:23:22:08,00:23:24:19,日本が。,Mango
みまき2,00:23:24:21,00:23:45:24,対立構造中。ですね。だけでは無理なんですよね。エンジニアをして。街までは。,Mango
みまき2,00:23:46:01,00:23:51:24,人でもあんまり。,Mango
みまき2,00:23:52:01,00:23:58:11,にも何か違うと。,Mango
みまき2,00:23:58:13,00:24:24:07,スキルがあるとお金含めて関税をお金で全然カバーしないよっていう話になっちゃうんで。もうん、そう。そういうのが先進国です。そうです。,Mango
みまき2,00:24:24:09,00:24:28:15,じゃないでしょうかね。,Mango
吉田2,00:24:28:17,00:24:34:21,っていうね、大きな実験をして、もちろん税金。,Mango
吉田2,00:24:34:23,00:24:48:23,もあるし。でも移民も普通に入ってきてるし、もう。でも国だけじゃないから、でもできるんだっていう一方の成功体験で。,Mango
岡本2,00:24:49:00,00:24:52:21,成功するか、その辺が難しいですね。,Mango
吉田2,00:24:52:23,00:25:09:16,もちろん山のようにあるけれどもも続いてるわけですけど。で、やっぱり犠牲を払った方っていう風にを流してる人たちもいるわけで。に。,Mango
吉田2,00:25:09:18,00:25:16:07,た時に、その実現いい悪い正しい。,Mango
吉田2,00:25:16:09,00:25:37:11,なくそういうもんなんで。,Mango
話者 4,00:25:37:13,00:26:15:24,そうなって。,Mango
みまき2,00:26:16:01,00:26:28:11,大統領は1年間で。物価の問題も無視し。,Mango
みまき2,00:26:28:13,00:26:34:04,ないで頑張って。,Mango
みまき2,00:26:34:06,00:26:36:16,自由。,Mango
みまき2,00:26:36:18,00:26:40:06,だから。,Mango
みまき2,00:26:40:08,00:26:44:01,ない感じでやっ。,Mango
みまき2,00:26:44:03,00:27:04:08,てはいけないのを使って話が。,Mango
みまき2,00:27:04:10,00:27:12:02,大事だと思うし。,Mango
みまき2,00:27:12:04,00:27:28:15,同時に注意を向けるように話を。今アメリカではISは2ビザ持って。,Mango
みまき2,00:27:28:17,00:27:39:10,日本みたいなので、日本では。,Mango
みまき2,00:27:39:12,00:27:46:16,アメリカに長い人が入ってくる。,Mango
みまき2,00:27:46:18,00:27:55:19,時は。,Mango
みまき2,00:27:55:21,00:28:11:13,結構重いんですよね。今自分はそうではないけど、トランプは支持し。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
岡本2,00:28:11:15,00:28:20:11,その辺は自由ですというのはまるでないんですけど、情報統制とそれがないので。,Yellow
岡本2,00:28:20:13,00:28:30:16,支配をずっと持ってるっていうのは、一応今おっしゃったように正しい方向に向かってることはある。,Yellow
みまき2,00:28:30:18,00:28:33:06,フランス。,Yellow
岡本2,00:28:33:08,00:28:42:19,中そうですね。自分はずっと。,Yellow
岡本2,00:28:42:21,00:28:52:19,ヨーロッパがすごい。人が遅れてんですかっていうと。,Yellow
岡本2,00:28:52:21,00:28:57:01,なんですかね。,Yellow
岡本2,00:28:57:03,00:29:02:03,共和制度とかそういうのは。,Yellow
岡本2,00:29:02:05,00:30:06:08,民主化というのは法律でやるような話で、年を経てきて、それでアジアのいろんな国々はそういうのを出して、日からのに任せるシステムを作っていくというのが、むしろ法律の方法としては正しく中国なはずなんです。平成になってっていう、そういうのは行政が250年前にして250してて、で、トランプが見られる話で、ローマの今日で言う今やってるかもしれない的に歴史を見るのは思うような感じかもしれないから。,Yellow
岡本2,00:30:06:10,00:30:23:08,だからその。ローマを見てたという話です。それが。話。,Yellow
吉田2,00:30:23:10,00:30:42:12,がいるんですけど、彼が何かっていう風に定義して、そういう過去このかく乱があって、その空欄を何で埋めるのかということが民主主義で、場合によっては答えを。,Yellow
吉田2,00:30:42:14,00:31:01:13,にそこの民主主義の教授なんですよね。話かけてフレーズを書いてるのかもしれないけど、それを変えることがもしそういうことができるようなシステム。,Yellow
吉田2,00:31:01:15,00:31:09:13,が民主主義って言えるんじゃないかなと。そこが良くなってるのがちょっと不安というのは不安だけだろ。,Yellow
みまき2,00:31:09:15,00:31:22:16,そもそも王になりつつあるとは言え、人間に2020年の選挙はじゃなくて若干。,Yellow
みまき2,00:31:22:18,00:31:27:13,トランプ。,Yellow
みまき2,00:31:27:15,00:31:42:01,は横暴に正しさを私もに。,Yellow
みまき2,00:31:42:03,00:31:45:20,出して。,Yellow
みまき2,00:31:45:22,00:31:52:13,ますが今修正できる。,Yellow
みまき2,00:31:52:15,00:32:04:11,機会が来たらみんな怖い選挙でしかないので。,Yellow
みまき2,00:32:04:13,00:32:08:06,共和党議員は。,Yellow
みまき2,00:32:08:08,00:32:19:12,もう議会は健全ではないね。裁判所にし。,Yellow
みまき2,00:32:19:14,00:32:28:10,大統領が気に入らないから。,Yellow
みまき2,00:32:28:12,00:32:38:22,だから私も違憲なので違憲ってことになるはずなんですが。今判断が行ってるんですが。,Yellow
みまき2,00:32:38:24,00:32:44:10,もし裁判所も歯止めがかけられない。,Yellow
みまき2,00:32:44:12,00:32:50:02,でもそれを進行し。,Yellow
みまき2,00:32:50:04,00:32:57:01,ないので。大統領を抑えられ。,Yellow
吉田2,00:32:57:03,00:33:14:00,アメリカの僕は司法の核心って大統領権限の拡大じゃない。ニューディールのレベルをやったので。違うよ。何を違うけど手段って一緒じゃない。,Yellow
吉田2,00:33:14:02,00:33:29:20,アメリカ何かこうしようっていうふうに思うと、必ずそういう状況になるような気がする。だからトランプ反対なんだけれども。,Yellow
吉田2,00:33:29:22,00:33:37:04,大統領的に振る舞うというのが政治の一つの。,Yellow
吉田2,00:33:37:06,00:33:40:06,転換をいつも意味します。,Yellow
みまき2,00:33:40:08,00:33:57:04,あそこはニューディールに関してもいろいろ今。あるみたいな。時にです。,Yellow
みまき2,00:33:57:06,00:34:00:15,ね。,Yellow
みまき2,00:34:00:17,00:34:07:12,そうそう、大統領。,Yellow
みまき2,00:34:07:14,00:34:14:05,議会を制し、裁判所のあらゆる。,Yellow
みまき2,00:34:14:07,00:34:26:04,手段がないけど今を負けて国際機関。,Yellow
みまき2,00:34:26:06,00:34:34:02,にさらに最大の速度で出て。,Yellow
みまき2,00:34:34:04,00:34:36:06,委員長なんかも。,Yellow
吉田2,00:34:36:08,00:34:48:03,僕で憲法を変えた人たちは何が出てくると思う？,Yellow
吉田2,00:34:48:05,00:34:56:00,っていうのをすごく重視して、僕はアメリカ、アメリカ公民。,Yellow
吉田2,00:34:56:02,00:34:59:08,アメリカの。,Yellow
吉田2,00:34:59:10,00:35:10:10,力が大統領を上げて、裁判所て繰り返したんですが、だったんですけど。,Yellow
みまき2,00:35:10:12,00:35:15:01,その。,Yellow
吉田2,00:35:15:03,00:35:39:15,憲法の理念として、仕組みとしてはシステムなんだけど、それを分かってるっていう風に嫌いだけれどもね、人間の可能性、成文しないものがあるんだ、オーバーライドできるんだっていう見せられてる人。,Yellow
吉田2,00:35:39:17,00:35:43:12,反対賛成です。,Yellow
みまき2,00:35:43:14,00:35:55:09,その方法はまさにニューディール望めないんだよね。正反対の。,Yellow
みまき2,00:35:55:11,00:36:03:11,トランプは1期目の就任です。,Yellow
みまき2,00:36:03:13,00:36:05:19,もう全然違う。,Yellow
吉田2,00:36:05:21,00:36:17:07,ね。,Yellow
みまき2,00:36:17:09,00:36:19:19,ニューディール。,Yellow
みまき2,00:36:19:21,00:36:25:14,国民。,Yellow
みまき2,00:36:25:16,00:36:38:09,から80年。今嫌いました。ないんだこれが一番。今世界の。,Yellow
みまき2,00:36:38:11,00:36:44:04,中。,Yellow
みまき2,00:36:44:06,00:36:46:14,の。,Yellow
みまき2,00:36:46:16,00:37:11:08,ことで急激に遺産をですね。政府に。,Yellow
吉田2,00:37:11:10,00:37:15:12,ふわふわが上じゃない。,Yellow
吉田2,00:37:15:14,00:37:31:24,ふわふわWEB上に。,Yellow
話者 4,00:37:32:01,00:37:49:00,見える。,Yellow
みまき2,00:37:49:02,00:37:51:15,確かに。,Yellow
話者 4,00:37:51:17,00:38:14:24,僕から見た。,Yellow
岡本2,00:38:15:01,00:38:18:04,どこへも行けない。日本で。,Yellow
吉田2,00:38:18:06,00:38:31:14,それ。,Yellow
話者 4,00:38:31:16,00:39:15:16,はもうもう。,Yellow
吉田2,00:39:15:18,00:39:38:01,時間です。客観じゃなくて。その政府の人間は屈辱感を味わうし、屈辱感がエネルギーとなって。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
みまき2,00:41:39:09,00:41:49:05,やっぱりある歴史の。日であって、就任演説で。,Lavender
みまき2,00:41:49:07,00:41:54:18,的なスローガンで。,Lavender
みまき2,00:41:54:20,00:41:57:16,本来。,Lavender
みまき2,00:41:57:18,00:42:01:01,はどう。,Lavender
みまき2,00:42:01:03,00:42:08:02,でしたかは、私は中が。,Lavender
みまき2,00:42:08:04,00:42:14:23,我々にで。,Lavender
みまき2,00:42:15:00,00:42:24:20,あって。,Lavender
みまき2,00:42:24:22,00:42:31:02,は中の人以外はないので。,Lavender
みまき2,00:42:31:04,00:42:42:12,いきなりトランプが現れて。今週じゃ終わりた印象も。そう。,Lavender
みまき2,00:42:42:14,00:42:48:11,なんだな。大統領。,Lavender
みまき2,00:42:48:13,00:43:01:04,が来るよね。,Lavender
みまき2,00:43:01:06,00:43:06:17,どうするの？議論して。,Lavender
みまき2,00:43:06:19,00:43:18:08,私たち一緒に弱まるみたいになって。,Lavender
みまき2,00:43:18:10,00:43:23:09,なな。,Lavender
みまき2,00:43:23:11,00:43:26:18,もにも見てます。,Lavender
吉田2,00:43:26:20,00:44:12:17,君はね。一番があると。これは日本を世界中の中の田舎者だったわけですよ。やってきて外国に出るかもしれないっていうので、明治政府を作って、国境部屋をああいうんで当時のようにます人の帝国主義のつになろう、そういう結果にであって、我々だって否応なく引き受けたので、アメリカに戻って、我々戻ってないというふうに思う。,Lavender
吉田2,00:44:12:19,00:44:13:15,んですけれども。,Lavender
岡本2,00:44:13:17,00:44:22:24,それは声を儀式の中だけの話なので、歴史を勉強すればいいん。,Lavender
吉田2,00:44:23:01,00:44:26:16,だよね。うんと。,Lavender
吉田2,00:44:26:18,00:44:42:04,大衆文化が花開くて、日本の国がリンクする時に、人口が減る時にいろんな文化が花開く日もそうだったし、今。,Lavender
岡本2,00:44:42:06,00:45:03:00,喜び減るというよりは、ずっと落ち着いて、一気に何10年なんですね。だから増えてもそうですけど、そういう時に。,Lavender
吉田2,00:45:03:02,00:45:05:01,労働文化。,Lavender
岡本2,00:45:05:03,00:45:09:24,っていう今ぐらいっていうの。,Lavender
話者 4,00:45:09:24,00:45:10:16,は。,Lavender
吉田2,00:45:10:18,00:45:18:02,それがそれなりに楽しく過ごせるというのは。,Lavender
岡本2,00:45:18:04,00:45:24:06,今日実はそんなに言われなかったって思います。,Lavender
吉田2,00:45:24:06,00:45:27:00,そう思います。,Lavender
吉田2,00:45:27:02,00:46:22:14,ものになるかもしれないけどさみたいなものが今ほど重要に切実に感じないんですけど。っていうのを考えた場合、今の実存危機に陥ってるかというと、やっぱり日本をやっぱりこれはですね、アメリカ人が書きました。しかも当時ニューディール派と呼ばれた最も革新的なリベラルだった時代のアメリカが、日本の価値を与えね、それを信じて、かつアメリカの中で豊かにどんどんなってきて、で、その戦後日本の生みの親が今否定するように、神が人間を否定するようにも知らない,Lavender
吉田2,00:46:22:16,00:46:35:02,に従って始めてるわけです。そう信じていたものが、いろんな意味で否定されているっていう状況にあって、その時にじゃあどうするのがあって。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
岡本2,00:46:35:04,00:46:42:13,それで日本は中国にっていうのが。,Caribbean
岡本2,00:46:42:15,00:47:53:05,要は日本がアメリカにさせられて、明治維新を始めました。アメリカをしてやってきて、それで頭が滲み出ててですね。それでとりあえず日本の立ち位置が決まりました時に、アメリカが駄目ですっていう、そういう流れなんですけど、その時に日本は、要は中国の方に友達を求めるらしいですけど、権益、それをすがりつくようないったらボコボコにされるが、アメリカ、中国に頼るがいるという話ですけど、中国に言ったらアメリカの方こそ日本をなんだから、そういうのを言ったし、まあそれはそうだと。,Caribbean
岡本2,00:47:53:07,00:48:09:07,拒否された時に、そのアメリカをうまくやっていくというのが日本の課題であって、中国とは日本はずっと相性悪いんですよね。,Caribbean
岡本2,00:48:09:09,00:48:19:06,それはもう3国から始まっているし、中国に向いて言葉。,Caribbean
岡本2,00:48:19:08,00:48:22:12,で、それ。,Caribbean
吉田2,00:48:22:14,00:48:27:16,中国のね。,Caribbean
岡本2,00:48:27:18,00:48:45:12,中国に第1の期待を抱くというようなことは、今のようにあまりないのではないですけれども、ただ、現状だとか、あるいは中国にないというのは。,Caribbean
岡本2,00:48:45:14,00:48:53:08,いいことではあるんです。大まかには間違ってます。良く見えるようになった上。,Caribbean
岡本2,00:48:53:10,00:49:26:14,にじゃ、どういう理由でアメリカに今皆さんからお話があったみたいにされた時に、どうアメリカはアメリカではないので、ここが悪いと。実は日本正しい環境なので、か、というか事実と正しい日本についての。,Caribbean
吉田2,00:49:26:16,00:49:32:16,話ではないので。そうです。中国があるんですけどね。,Caribbean
