filename,start_sec,duration_sec,role,character,text,gap_after_sec
projects/OrionEp2/サウンド類/Narration/OrionEp2-012-NA.mp3,91.276,10.056,NA,NA,半年ぶりに会う同僚との会話が、どこかぎこちない。自分のデスクはあるけれど、もう「自分の場所」じゃない気がする。,0.570
projects/OrionEp2/サウンド類/Narration/OrionEp2-013-NA.mp3,101.902,10.056,NA,NA,実家でのリモートワーク。子供の頃の部屋で仕事をしていると、大人なのか子供なのか、分からなくなる瞬間がある。,0.562
projects/OrionEp2/サウンド類/Narration/OrionEp2-014-DL.mp3,112.520,2.712,DL,母親,お昼、何か作ろうか？,0.940
projects/OrionEp2/サウンド類/Narration/OrionEp2-015-NA.mp3,116.172,9.000,NA,NA,優しさが、かえって居心地の悪さを生む。ここは故郷のはずなのに、もう帰る場所じゃないのかもしれない。,0.546
projects/OrionEp2/サウンド類/Narration/OrionEp2-016-NA.mp3,125.718,8.400,NA,NA,紀元前8世紀、古代ギリシャ。盲目の詩人ホメロスが語る、ある英雄の物語。,0.490
projects/OrionEp2/サウンド類/Narration/OrionEp2-017-NA.mp3,134.608,8.808,NA,NA,オデュッセウス。トロイア戦争の英雄は、故郷イタケへの帰路で10年もの歳月を費やしました。,0.526
projects/OrionEp2/サウンド類/Narration/OrionEp2-018-NA.mp3,143.942,10.128,NA,NA,嵐、怪物、魔女。次々と現れる障害。でも、本当にそれは「障害」だったのでしょうか？,0.810
projects/OrionEp2/サウンド類/Narration/OrionEp2-019-NA.mp3,154.880,10.800,NA,NA,美しい女神カリュプソの島で7年。魔女キルケーの館で1年。オデュッセウスは、なぜそんなに長く留まったのか。,0.558
projects/OrionEp2/サウンド類/Narration/OrionEp2-020-DL.mp3,166.238,6.864,DL,オデュッセウス,私は故郷を恋い慕う。だが、この冒険もまた、私の一部となった,0.716
projects/OrionEp2/サウンド類/Narration/OrionEp2-021-NA.mp3,173.818,10.248,NA,NA,帰りたい。でも、帰りたくない。この矛盾した感情を、ホメロスは2700年前に描いていました。,0.530
projects/OrionEp2/サウンド類/Narration/OrionEp2-022-NA.mp3,184.596,12.696,NA,NA,冒険の中で、オデュッセウスは変わってしまった。もう、出発した時の自分ではない。そして故郷イタケも、10年の間に変わっているはずです。,0.614
projects/OrionEp2/サウンド類/Narration/OrionEp2-023-NA.mp3,197.906,11.424,NA,NA,ついに帰還を果たした時、妻のペーネロペーは彼を認識できませんでした。彼もまた、成長した息子テレマコスを見て戸惑います。,0.586
projects/OrionEp2/サウンド類/Narration/OrionEp2-024-NA.mp3,209.916,6.984,NA,NA,帰ってきたのに、帰ってきていない。場所には戻れても、時間は戻せない。,0.486
projects/OrionEp2/サウンド類/Narration/OrionEp2-025-NA.mp3,217.386,5.784,NA,NA,地球の反対側、古代インドでも、似た洞察が生まれていました。,0.466
projects/OrionEp2/サウンド類/Narration/OrionEp2-026-DL.mp3,223.636,4.272,DL,釈迦,諸行は無常なり。これ生滅の法なり,0.664
projects/OrionEp2/サウンド類/Narration/OrionEp2-027-NA.mp3,228.572,10.488,NA,NA,紀元前5世紀、釈迦は「諸行無常」を説いたとされます。すべては流転し、同じものは二度とないという教えです。,0.558
projects/OrionEp2/サウンド類/Narration/OrionEp2-028-NA.mp3,239.618,23.328,NA,NA,仏教の「無常観」は、執着からの解放を説きます。「元に戻る」という幻想を手放すこと。それが苦しみから逃れる道だと。すべてのものは移り変わり、永遠に同じ状態に留まるものは何一つない——この真理を受け入れることから、真の安らぎが生まれると説いたのです。,0.750
projects/OrionEp2/サウンド類/Narration/OrionEp2-029-NA.mp3,263.696,5.880,NA,NA,興味深いことに、古代ギリシャでも、似た洞察が生まれていました。,0.474
projects/OrionEp2/サウンド類/Narration/OrionEp2-030-NA.mp3,270.050,6.072,NA,NA,紀元前6世紀の哲学者ヘラクレイトスは「万物流転」を説きました。,0.474
projects/OrionEp2/サウンド類/Narration/OrionEp2-031-DL.mp3,276.596,6.312,DL,ヘラクレイトス,同じ川に二度入ることはできない。川も変わり、入る者も変わる,0.716
projects/OrionEp2/サウンド類/Narration/OrionEp2-032-NA.mp3,283.624,19.608,NA,NA,西の哲学者と東の覚者。時代も場所も異なる二人が、それぞれの方法で同じ真理に辿り着いていた。人は誰も、同じ場所に帰ることはできない。なぜなら、場所も自分も、常に変化し続けているから。,0.710
projects/OrionEp2/サウンド類/Narration/OrionEp2-033-NA.mp3,303.942,17.496,NA,NA,釈迦は瞑想を通じてこの真理を体得し、ヘラクレイトスは理性的な観察からこの結論に至った。アプローチは違えど、両者が見つめていたのは、変化こそが世界の本質だという、深遠な事実だったのです。,0.718
projects/OrionEp2/サウンド類/Narration/OrionEp2-034-NA.mp3,322.156,10.104,NA,NA,17世紀のスイス。若い傭兵たちが、故郷を離れて原因不明の病に倒れていたと記録されています。,0.530
projects/OrionEp2/サウンド類/Narration/OrionEp2-035-NA.mp3,332.790,13.296,NA,NA,医師ヨハネス・ホーファーは、この症状に「ノスタルジア」という名前を付けます。ギリシャ語の「nostos（帰郷）」と「algos（痛み）」を組み合わせた造語でした。,0.674
projects/OrionEp2/サウンド類/Narration/OrionEp2-036-NA.mp3,346.760,6.840,NA,NA,当時は本当の「病気」として扱われ、処方箋は「故郷への帰還」でした。,0.482
projects/OrionEp2/サウンド類/Narration/OrionEp2-037-NA.mp3,354.082,12.528,NA,NA,でも19世紀になると、精神科医たちは気づきます。患者が恋い慕っているのは、実在する故郷ではなく、記憶の中の理想化された故郷だと。,0.606
projects/OrionEp2/サウンド類/Narration/OrionEp2-038-NA.mp3,367.216,8.808,NA,NA,20世紀、マルセル・プルーストは『失われた時を求めて』で、この感覚を文学に昇華させました。,0.530
projects/OrionEp2/サウンド類/Narration/OrionEp2-039-NA.mp3,376.554,12.216,NA,NA,紅茶に浸したマドレーヌの香りが呼び起こす、幼少期の記憶。でもそれは、過去そのものではなく、現在の意識が再構築した過去でした。,0.598
projects/OrionEp2/サウンド類/Narration/OrionEp2-040-NA.mp3,389.368,5.544,NA,NA,21世紀の脳科学が、この謎を解き明かし始めています。,0.454
projects/OrionEp2/サウンド類/Narration/OrionEp2-041-NA.mp3,395.366,13.920,NA,NA,fMRIで観察すると、懐かしい場所の写真を見た時、海馬と前頭前皮質が同時に活性化します。記憶の想起と、現在の認知が混ざり合う瞬間。,0.610
projects/OrionEp2/サウンド類/Narration/OrionEp2-042-NA.mp3,409.896,10.368,NA,NA,カナダの地理学者エドワード・レルフは「場所への愛着」を研究し、物理的な場所と心理的な場所は別物だと証明しました。,0.574
projects/OrionEp2/サウンド類/Narration/OrionEp2-043-NA.mp3,420.838,10.776,NA,NA,私たちが「帰りたい」と思う場所は、GPS座標で示せる場所ではなく、記憶と感情が作り出した心象風景なのです。,0.562
projects/OrionEp2/サウンド類/Narration/OrionEp2-044-NA.mp3,432.176,11.352,NA,NA,リモートワーク研究のデータによると、「どこでも働ける」自由を得た人ほど、帰属意識の喪失を訴える傾向が見られるという報告があります。,0.610
projects/OrionEp2/サウンド類/Narration/OrionEp2-045-NA.mp3,444.138,5.856,NA,NA,自由と引き換えに、私たちは「居場所」を失ったのかもしれません。,0.474
projects/OrionEp2/サウンド類/Narration/OrionEp2-046-NA.mp3,450.468,5.136,NA,NA,では、どこにも属せない感覚とどう向き合えばいいのでしょうか。,0.470
projects/OrionEp2/サウンド類/Narration/OrionEp2-047-NA.mp3,456.074,7.008,NA,NA,オデュッセウスの物語が教えてくれるのは、「帰還」ではなく「再会」という視点です。,0.510
projects/OrionEp2/サウンド類/Narration/OrionEp2-048-NA.mp3,463.592,11.328,NA,NA,変わってしまった自分と、変わってしまった場所が、新しく出会い直す。それは「元に戻る」ことではなく、「新しく始める」こと。,0.590
projects/OrionEp2/サウンド類/Narration/OrionEp2-049-NA.mp3,475.510,8.640,NA,NA,仏教の無常観は、変化を嘆くのではなく、変化そのものを人生の本質として受け入れることを説きます。,0.538
projects/OrionEp2/サウンド類/Narration/OrionEp2-050-NA.mp3,484.688,13.200,NA,NA,場所論が示すのは、物理的な場所に縛られない、新しい帰属の形。それは特定の座標ではなく、人との関係性の中に見出される「居場所」。,0.602
projects/OrionEp2/サウンド類/Narration/OrionEp2-051-NA.mp3,498.490,15.600,NA,NA,週2日のオフィス出社も、実家でのリモートワークも、カフェでのノマドワークも——それぞれが「仮の宿」。でも、その仮の宿を転々としながら、私たちは新しい物語を紡いでいく。,0.682
projects/OrionEp2/サウンド類/Narration/OrionEp2-052-NA.mp3,514.772,4.728,NA,NA,月曜日の朝。今日はオフィス出社の日。,0.422
projects/OrionEp2/サウンド類/Narration/OrionEp2-053-NA.mp3,519.922,11.304,NA,NA,エレベーターで会った同僚と、ちょっとした会話。それは以前とは違うけれど、悪くない。むしろ、新鮮な発見がある。,0.566
projects/OrionEp2/サウンド類/Narration/OrionEp2-054-NA.mp3,531.792,12.480,NA,NA,デスクに座って、ノートPCを開く。画面に映るのは、先週実家で作業していたファイル。場所は変わっても、仕事は続いている。,0.586
projects/OrionEp2/サウンド類/Narration/OrionEp2-055-DL.mp3,544.858,3.696,DL,内なる声,ここも、あそこも、全部が私の場所,0.664
projects/OrionEp2/サウンド類/Narration/OrionEp2-056-NA.mp3,549.218,12.792,NA,NA,完全な帰属はもうないかもしれない。でも、部分的な帰属をいくつも持つことはできる。それは不安定さではなく、しなやかさかもしれない。,0.606
projects/OrionEp2/サウンド類/Narration/OrionEp2-057-NA.mp3,562.616,4.128,NA,NA,夜空を見上げると、オリオン座が輝いています。,0.438
projects/OrionEp2/サウンド類/Narration/OrionEp2-058-NA.mp3,567.182,11.568,NA,NA,3000年前の船乗りも、この同じ星を見ていました。星は動かない。でも、見る人の場所によって、見える角度は変わる。,0.574
projects/OrionEp2/サウンド類/Narration/OrionEp2-059-NA.mp3,579.324,12.024,NA,NA,オデュッセウスの10年の旅は、単なる回り道ではありませんでした。それは、「帰る」ために必要な、自分自身の変容の時間だったのです。,0.606
projects/OrionEp2/サウンド類/Narration/OrionEp2-060-NA.mp3,591.954,9.648,NA,NA,現代の私たちの「漂流」も、もしかしたら、新しい帰属の形を見つけるための、必要な旅なのかもしれません。,0.550
projects/OrionEp2/サウンド類/Narration/OrionEp2-061-NA.mp3,602.152,5.424,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。,0.446
projects/OrionEp2/サウンド類/Narration/OrionEp2-062-NA.mp3,608.022,4.080,NA,NA,あなたは今夜、どんな星座を見つけましたか？,0.734
projects/OrionEp2/サウンド類/Narration/OrionEp2-063-NA.mp3,612.836,6.480,NA,NA,どこにいても、どこへ行っても、星はいつも、あなたの居場所を照らしています。,0.498
