filename,number,role,character,text
projects/OrionEp6/サウンド類/Narration/OrionEp6-013-DL.mp3,013,DL,同僚A,「山田さんって、なんか近寄りがたいよね...」
projects/OrionEp6/サウンド類/Narration/OrionEp6-014-NA.mp3,014,NA,NA,売上グラフは右肩上がり。でも、職場の温度は下がっていく。成功すればするほど、孤立していく。これが「できる人」の宿命なのでしょうか。
projects/OrionEp6/サウンド類/Narration/OrionEp6-015-NA.mp3,015,NA,NA,紀元前8世紀、ホメロスが歌い継いだ『イリアス』。その主人公は、ギリシャ軍最強の戦士アキレウスでした。
projects/OrionEp6/サウンド類/Narration/OrionEp6-016-NA.mp3,016,NA,NA,彼の強さは圧倒的でした。アキレウスが戦場に立てば、トロイア軍は逃げ惑う。彼の槍は百発百中、その戦車は疾風のごとし。
projects/OrionEp6/サウンド類/Narration/OrionEp6-017-NA.mp3,017,NA,NA,しかし——総大将アガメムノンとの確執。アキレウスは怒り、戦線を離脱します。個人の名誉を重んじる彼と、軍の統率を優先する総大将。この対立は避けられませんでした。
projects/OrionEp6/サウンド類/Narration/OrionEp6-018-DL.mp3,018,DL,アキレウス,「私の武勲を認めぬ者たちのために、なぜ戦わねばならぬのか」
projects/OrionEp6/サウンド類/Narration/OrionEp6-019-NA.mp3,019,NA,NA,アキレウスがいなければ、ギリシャ軍は負ける。でも、アキレウスがいれば、軍の和は乱れる。
projects/OrionEp6/サウンド類/Narration/OrionEp6-020-NA.mp3,020,NA,NA,英雄は必要だけれど、英雄は組織を壊す。この矛盾を、ホメロスは2700年前に描いていました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-021-NA.mp3,021,NA,NA,親友パトロクロスの死によって、アキレウスは戦場に戻ります。そして宿敵ヘクトルを討つ。しかし、その勝利は彼に何をもたらしたでしょうか。
projects/OrionEp6/サウンド類/Narration/OrionEp6-022-NA.mp3,022,NA,NA,栄光と引き換えに、彼は人間性を失っていきました。仲間からも神々からも、次第に遠ざかっていく孤独な英雄。
projects/OrionEp6/サウンド類/Narration/OrionEp6-023-NA.mp3,023,NA,NA,一方、古代中国では、まったく違う価値観が育まれていました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-024-NA.mp3,024,NA,NA,孔子は「和を以て貴しと為す」という思想を説きます。個人の突出よりも、集団の調和を重んじる。
projects/OrionEp6/サウンド類/Narration/OrionEp6-025-DL.mp3,025,DL,孔子,「君子は和して同ぜず、小人は同じて和せず」
projects/OrionEp6/サウンド類/Narration/OrionEp6-026-NA.mp3,026,NA,NA,これは単なる同調ではありません。それぞれの個性を認めながら、全体として調和する。オーケストラのように、異なる楽器が美しいハーモニーを奏でる。
projects/OrionEp6/サウンド類/Narration/OrionEp6-027-NA.mp3,027,NA,NA,しかし、この「和」の思想も、硬直化すると問題を生む可能性があります。出る杭は打たれる。目立つことは悪。そんな圧力が、創造性や革新を阻むこともあるかもしれません。
projects/OrionEp6/サウンド類/Narration/OrionEp6-028-NA.mp3,028,NA,NA,興味深いことに、アキレウスの物語と儒教の「和」は、同じ問いに対する異なる視点を提供しているようです。個人の卓越か、集団の調和か。西と東で、それぞれの解が生まれました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-029-NA.mp3,029,NA,NA,19世紀、フランスの思想家アレクシ・ド・トクヴィルは、アメリカの民主主義を観察して驚きました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-030-NA.mp3,030,NA,NA,平等を重んじる社会では、突出した個人が生まれにくい。みんなが「普通」であることを求め、求められる。彼はこれを「多数の専制」と呼びました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-031-NA.mp3,031,NA,NA,20世紀初頭、フランスの農業技師マクシミリアン・リンゲルマンは、綱引きの実験で奇妙な現象を発見します。
projects/OrionEp6/サウンド類/Narration/OrionEp6-032-NA.mp3,032,NA,NA,1人で引く力を100とすると、2人なら200になるはずです。しかし実際は約93%、8人では約49%の力しか出ませんでした。
projects/OrionEp6/サウンド類/Narration/OrionEp6-033-NA.mp3,033,NA,NA,人数が増えるほど、一人当たりの貢献は減る。これが「社会的手抜き」と呼ばれる現象です。
projects/OrionEp6/サウンド類/Narration/OrionEp6-034-NA.mp3,034,NA,NA,つまり、エース社員がいるチームでは、他のメンバーが無意識に手を抜いてしまう可能性があるのです。
projects/OrionEp6/サウンド類/Narration/OrionEp6-035-NA.mp3,035,NA,NA,21世紀の組織心理学は、この問題をさらに深く分析しています。
projects/OrionEp6/サウンド類/Narration/OrionEp6-036-NA.mp3,036,NA,NA,360度評価を導入した企業のデータが示す興味深い傾向。「仕事の能力」と「一緒に働きたい度」は、しばしば反比例する傾向が見られます。
projects/OrionEp6/サウンド類/Narration/OrionEp6-037-NA.mp3,037,NA,NA,能力評価で上位の社員の中に、「チームワーク」の項目で低評価を受ける傾向があるという研究報告があります。
projects/OrionEp6/サウンド類/Narration/OrionEp6-038-NA.mp3,038,NA,NA,脳科学的に見ると、優秀な人を見た時、私たちの脳では2つの反応が同時に起きます。尊敬を司る部位と、脅威を感じる扁桃体が、両方とも活性化するのです。
projects/OrionEp6/サウンド類/Narration/OrionEp6-039-NA.mp3,039,NA,NA,憧れと恐れ、尊敬と嫉妬。相反する感情が同時に湧き上がる。これが、エース社員が孤立する生物学的メカニズムかもしれません。
projects/OrionEp6/サウンド類/Narration/OrionEp6-040-NA.mp3,040,NA,NA,では、どうすればいいのでしょうか。
projects/OrionEp6/サウンド類/Narration/OrionEp6-041-NA.mp3,041,NA,NA,アキレウスの物語が教えてくれるのは、英雄も人間だということ。強さの裏には弱さがあり、栄光の陰には孤独がある。
projects/OrionEp6/サウンド類/Narration/OrionEp6-042-NA.mp3,042,NA,NA,孔子の「和して同ぜず」は、違いを認め合いながら協力する道を示します。エースの能力を妬むのではなく、チーム全体の力に変える。
projects/OrionEp6/サウンド類/Narration/OrionEp6-043-NA.mp3,043,NA,NA,トクヴィルの警告は、平等の名の下に卓越を否定してはいけないということ。多様性には、能力の多様性も含まれます。
projects/OrionEp6/サウンド類/Narration/OrionEp6-044-NA.mp3,044,NA,NA,そして現代の研究が示すのは、「できる人」と「できない人」という二分法を超えること。誰もが何かのエースになれる環境を作ることです。
projects/OrionEp6/サウンド類/Narration/OrionEp6-045-NA.mp3,045,NA,NA,次の月曜日。山田が新しい試みを始めました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-046-DL.mp3,046,DL,山田,「今月の案件、みんなで分担してやってみない？僕の経験も共有するから」
projects/OrionEp6/サウンド類/Narration/OrionEp6-047-NA.mp3,047,NA,NA,売上トップの座を守ることより、チーム全体を引き上げること。英雄から、メンターへ。
projects/OrionEp6/サウンド類/Narration/OrionEp6-048-NA.mp3,048,NA,NA,驚いたことに、チーム全体の売上は20%上がりました。そして金曜日の夜、初めて山田も飲み会に誘われました。
projects/OrionEp6/サウンド類/Narration/OrionEp6-049-DL.mp3,049,DL,同僚B,「山田さん、今日は絶対来てくださいね！」
projects/OrionEp6/サウンド類/Narration/OrionEp6-050-NA.mp3,050,NA,NA,アキレウスとは違う形の英雄。それは、個人の栄光を手放すことで、より大きな物語の一部になることかもしれません。
projects/OrionEp6/サウンド類/Narration/OrionEp6-051-NA.mp3,051,NA,NA,夜空を見上げると、オリオン座が輝いています。
projects/OrionEp6/サウンド類/Narration/OrionEp6-052-NA.mp3,052,NA,NA,オリオンは、ギリシャ神話の狩人。その強さゆえに神々に疎まれ、最後は星座になりました。永遠に輝き続ける、孤独な英雄。
projects/OrionEp6/サウンド類/Narration/OrionEp6-053-NA.mp3,053,NA,NA,でも、よく見てください。オリオンの周りには、おおいぬ座、こいぬ座、ふたご座——たくさんの星座が寄り添っています。
projects/OrionEp6/サウンド類/Narration/OrionEp6-054-NA.mp3,054,NA,NA,英雄は独りじゃない。ただ、その距離感を見つけるのに、人類は3000年かかっているだけかもしれません。
projects/OrionEp6/サウンド類/Narration/OrionEp6-055-NA.mp3,055,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。でも確かに言えるのは、どんなに明るい星も、他の星があってこそ星座になるということ。
projects/OrionEp6/サウンド類/Narration/OrionEp6-056-NA.mp3,056,NA,NA,明日の職場で、あなたはどんな星座の一部になりますか？
projects/OrionEp6/サウンド類/Narration/OrionEp6-057-NA.mp3,057,NA,NA,エースでいることも、チームでいることも、どちらも大切。その間で揺れ動きながら、私たちは新しい働き方を見つけていくのです。
