filename,number,role,character,text
projects/OrionEp3/サウンド類/Narration/OrionEp3-015-NA.mp3,015,NA,NA,昼は蛮族との戦い、疫病への対処、元老院との駆け引き。夜はテントの中で、ろうそくの灯りを頼りに日記を書く。後に『自省録』と呼ばれることになる、自分自身との対話。
projects/OrionEp3/サウンド類/Narration/OrionEp3-016-DL.mp3,016,DL,マルクス・アウレリウス,「私たちがコントロールできるのは、自分の心だけだ。外的な出来事ではない」
projects/OrionEp3/サウンド類/Narration/OrionEp3-017-NA.mp3,017,NA,NA,戦場で書かれたこの言葉が、なぜ現代のオフィスで甦るのでしょうか。
projects/OrionEp3/サウンド類/Narration/OrionEp3-018-NA.mp3,018,NA,NA,紀元前3世紀のアテネ。石柱の並ぶ回廊では、ストア派の哲学者たちが静かに語り合っていました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-019-NA.mp3,019,NA,NA,「ストイック」の語源となったその思想が向き合っていたのは、一つの問いです。
projects/OrionEp3/サウンド類/Narration/OrionEp3-020-NA.mp3,020,NA,NA,「何が自分の力の及ぶ範囲で、何がそうでないか」
projects/OrionEp3/サウンド類/Narration/OrionEp3-021-NA.mp3,021,NA,NA,私たちは日々、コントロールできないことに心を乱されています。上司の機嫌、クライアントの要求、市場の変動、他人の評価。
projects/OrionEp3/サウンド類/Narration/OrionEp3-022-NA.mp3,022,NA,NA,でも、本当にコントロールできるものは何でしょう？それは、自分の判断、自分の選択、自分の行動。ただそれだけ。
projects/OrionEp3/サウンド類/Narration/OrionEp3-023-NA.mp3,023,NA,NA,ストア派の哲学者たちは、外的な嵐に内的な静けさで応じる技術を磨きました。彼らはこの境地を「アパテイア（apatheia）」と呼びました。それは無感動ではなく、揺るがない内なる平静です。
projects/OrionEp3/サウンド類/Narration/OrionEp3-024-NA.mp3,024,NA,NA,興味深いことに、地球の反対側でも、これと響き合う智慧が生まれていました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-025-NA.mp3,025,NA,NA,古代インド、紀元前4世紀から紀元後4世紀頃に成立したとされる『バガヴァッド・ギーター』。
projects/OrionEp3/サウンド類/Narration/OrionEp3-026-NA.mp3,026,NA,NA,戦場で戦うことを躊躇する王子アルジュナに、クリシュナ神が説いた教え。
projects/OrionEp3/サウンド類/Narration/OrionEp3-027-DL.mp3,027,DL,クリシュナ,「汝の職務は行為そのものにあり、決してその結果にはない。行為の結果を動機としてはならない」
projects/OrionEp3/サウンド類/Narration/OrionEp3-028-NA.mp3,028,NA,NA,これは無責任ではありません。結果への執着が、かえって最善の行動を妨げるという洞察です。
projects/OrionEp3/サウンド類/Narration/OrionEp3-029-NA.mp3,029,NA,NA,全力を尽くしながら、結果には執着しない。この「カルマ・ヨーガ」の教えは、ストア派の思想と美しく共鳴します。
projects/OrionEp3/サウンド類/Narration/OrionEp3-030-NA.mp3,030,NA,NA,どちらも、自分がコントロールできること——つまり自分の行為——に集中し、コントロールできない結果は、宇宙の摂理に委ねる。
projects/OrionEp3/サウンド類/Narration/OrionEp3-031-NA.mp3,031,NA,NA,西洋の理性と東洋の献身。アプローチは違えど、揺るがない内なる平静への道を示しています。
projects/OrionEp3/サウンド類/Narration/OrionEp3-032-NA.mp3,032,NA,NA,そして21世紀。最新の脳科学が、古代の智慧を証明し始めました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-033-NA.mp3,033,NA,NA,fMRI（機能的磁気共鳴画像法）で脳を観察すると、興味深いことがわかります。コントロールできないことを「できない」と認識した瞬間、前頭前皮質の過剰な活動が収まり、扁桃体の興奮も鎮まっていく。
projects/OrionEp3/サウンド類/Narration/OrionEp3-034-NA.mp3,034,NA,NA,認知的再評価。現代心理学が名付けたこの現象は、まさにストア派が2000年前に実践していたことでした。
projects/OrionEp3/サウンド類/Narration/OrionEp3-035-NA.mp3,035,NA,NA,でも、ここで重要な問いが生まれます。「受け入れる」と「諦める」は、どう違うのでしょうか？
projects/OrionEp3/サウンド類/Narration/OrionEp3-036-NA.mp3,036,NA,NA,19世紀のドイツ。激しい頭痛に苦しみながら、アルプスの山小屋で思索を続ける一人の哲学者がいました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-037-NA.mp3,037,NA,NA,フリードリヒ・ニーチェは生涯、病気と貧困に苦しめられました。愛する人との関係に苦しみ、同時代の人々には十分に理解されず、晩年は精神的な病に苦しみました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-038-NA.mp3,038,NA,NA,でも、その苦しみの中で、彼は驚くべき思想に辿り着きました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-039-DL.mp3,039,DL,ニーチェ,「運命愛——私の公式はこうだ。人生から何も取り去ろうとせず、必然を愛することだ」
projects/OrionEp3/サウンド類/Narration/OrionEp3-040-NA.mp3,040,NA,NA,彼はこれを「アモール・ファーティ（Amor Fati）」と名付けました。起こったことを単に受け入れるのではなく、それを愛する。苦しみさえも、私たちを作る大切な要素として抱きしめる。
projects/OrionEp3/サウンド類/Narration/OrionEp3-041-NA.mp3,041,NA,NA,これはストア派の静かな受容を、さらに一歩進めた思想でした。諦めではなく、究極の肯定です。
projects/OrionEp3/サウンド類/Narration/OrionEp3-042-NA.mp3,042,NA,NA,あの部長の静けさの秘密が、少しずつ見えてきました。
projects/OrionEp3/サウンド類/Narration/OrionEp3-043-NA.mp3,043,NA,NA,彼は諦めているのではない。彼は、自分にできることと、できないことの境界線を、正確に知っている。そして——もしかしたら、この炎上プロジェクトさえも、チームを鍛える機会として、密かに愛しているのかもしれない。
projects/OrionEp3/サウンド類/Narration/OrionEp3-044-NA.mp3,044,NA,NA,これは逃避ではなく、戦略的な智慧。限られたエネルギーを、最も効果的な場所に集中させながら、起こる全てを成長の糧にする技術。
projects/OrionEp3/サウンド類/Narration/OrionEp3-045-NA.mp3,045,NA,NA,プロジェクトは、なんとか納期に間に合いました。完璧ではなかったけれど、私たちにできる最善を尽くした。
projects/OrionEp3/サウンド類/Narration/OrionEp3-046-NA.mp3,046,NA,NA,疲れ切った顔の中に、ある種の充実感が漂っています。それは単に仕事を終えた安堵感とは違う、もっと深いところから湧き上がる静かな満足感でした。
projects/OrionEp3/サウンド類/Narration/OrionEp3-047-DL.mp3,047,DL,マルクス・アウレリウス,「未来に心を乱されるな。今日を生き抜いている理性が、未来にも通じる」
projects/OrionEp3/サウンド類/Narration/OrionEp3-048-NA.mp3,048,NA,NA,2000年前、ドナウ河畔の陣営で、疫病と蛮族に囲まれながら書かれた言葉。それが今、東京のオフィスビルで、私たちの心に響いています。
projects/OrionEp3/サウンド類/Narration/OrionEp3-049-NA.mp3,049,NA,NA,夜空を見上げると、オリオン座が輝いています。
projects/OrionEp3/サウンド類/Narration/OrionEp3-050-NA.mp3,050,NA,NA,古代ギリシャの哲人、中国の賢者、ローマの皇帝、そして現代の科学者。彼らは時代を超えて、同じ星を指差している。
projects/OrionEp3/サウンド類/Narration/OrionEp3-051-NA.mp3,051,NA,NA,変えられないものを受け入れる勇気。変えられるものを変える知恵。そして、その違いを見分ける明晰さ。
projects/OrionEp3/サウンド類/Narration/OrionEp3-052-NA.mp3,052,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。でも確かに言えるのは、どんな時代の知恵も、今この瞬間のあなたのために輝いているということ。
projects/OrionEp3/サウンド類/Narration/OrionEp3-053-NA.mp3,053,NA,NA,明日もまた、新しい困難が待っているでしょう。でも今度は、2000年分の智慧を道連れに。
