filename,number,role,character,text
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-048-NA.mp3,048,NA,NA,ホーファーはギリシャ語の「nostos（帰郷）」と「algos（痛み）」を組み合わせ、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-049-NA.mp3,049,NA,NA,その病を「ノスタルジア」と名付けました。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-050-NA.mp3,050,NA,NA,当時の処方箋は「故郷への帰還」。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-051-NA.mp3,051,NA,NA,しかし実際に戻っても、症状が改善しない者も多かった。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-052-NA.mp3,052,NA,NA,彼らが焦がれていたのは、現実の故郷ではなく、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-053-NA.mp3,053,NA,NA,記憶の中で美化された理想郷だったのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-054-NA.mp3,054,NA,NA,20世紀、マルセル・プルーストは『失われた時を求めて』でこの感覚を文学に昇華させました。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-055-NA.mp3,055,NA,NA,紅茶に浸したマドレーヌの香りが呼び起こす、幼少期の記憶。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-056-NA.mp3,056,NA,NA,だがそれは過去そのものではなく、現在の意識が再構築した過去でした。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-057-NA.mp3,057,NA,NA,記憶は、今この瞬間に生成される物語なのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-058-NA.mp3,058,NA,NA,21世紀の脳科学がこの謎を解き明かし始めています。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-059-NA.mp3,059,NA,NA,fMRI研究によると、懐かしい風景を見たとき、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-060-NA.mp3,060,NA,NA,記憶を司る海馬と、自己認識に関わる前頭前皮質が同時に活性化します。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-061-NA.mp3,061,NA,NA,ノスタルジアとは、過去と現在の自己が混ざり合う脳の現象なのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-062-NA.mp3,062,NA,NA,さらに最新の働き方研究は衝撃的な事実を示しました。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-063-NA.mp3,063,NA,NA,リモートワーク移行後、部門を超えた「弱い繋がり」が激減。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-064-NA.mp3,064,NA,NA,偶発的な雑談から生まれるイノベーションの芽が、静かに失われていたのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-065-NA.mp3,065,NA,NA,私たちは自由と引き換えに、帰属意識という見えない財産を手放しているのかもしれません。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-066-NA.mp3,066,NA,NA,では、私たちはどこへ帰ればいいのか？
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-067-NA.mp3,067,NA,NA,星々の物語は、新しいコンパスを与えてくれます。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-068-NA.mp3,068,NA,NA,オデュッセウスは教えてくれます——
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-069-NA.mp3,069,NA,NA,「帰還」ではなく「再会」という視点を。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-070-NA.mp3,070,NA,NA,変わってしまった自分と場所が、新しく出会い直すことの大切さを。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-071-NA.mp3,071,NA,NA,釈迦とヘラクレイトスは示してくれます——
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-072-NA.mp3,072,NA,NA,変化を嘆くのではなく、変化こそが人生の本質だということを。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-073-NA.mp3,073,NA,NA,完全な帰属は、もうないのかもしれない。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-074-NA.mp3,074,NA,NA,でも、それでいいのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-075-NA.mp3,075,NA,NA,オフィスも、実家も、カフェも、すべてが「仮の宿」。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-076-NA.mp3,076,NA,NA,私たちは複数の場所を渡り歩きながら、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-077-NA.mp3,077,NA,NA,その都度、新しい繋がりと物語を紡いでいく。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-078-NA.mp3,078,NA,NA,それは不安定さではなく、21世紀を生きる私たちの、しなやかな強さなのです。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-079-NA.mp3,079,NA,NA,夜空の星は、3000年前からそこにあります。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-080-NA.mp3,080,NA,NA,オデュッセウスが航海の目印にした星々を、今夜、私たちも見上げている。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-081-NA.mp3,081,NA,NA,しかし、見る場所によって、星座の形は違って見える。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-082-NA.mp3,082,NA,NA,東京から見るオリオンと、地中海から見るオリオンは、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-083-NA.mp3,083,NA,NA,同じ星なのに、違う輝きを放っている。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-084-NA.mp3,084,NA,NA,私たちの漂流もまた、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-085-NA.mp3,085,NA,NA,自分だけの新しい「居場所」という星座を見つけるための、
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-086-NA.mp3,086,NA,NA,必然の旅なのかもしれません。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-087-NA.mp3,087,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。
projects/OrionEp2/サウンド類/NarrationShort/OrionEp2Short-088-NA.mp3,088,NA,NA,あなたは今夜、どんな星を結びますか？
