filename,number,role,character,text
projects/OrionEp4/サウンド類/Narration/OrionEp4-029-NA.mp3,029,NA,NA,しかし、これが硬直化すると、「先輩の言うことは絶対」という文化を生む可能性も。
projects/OrionEp4/サウンド類/Narration/OrionEp4-030-NA.mp3,030,NA,NA,東洋の「和」の精神は美しい。でも、それが批判を封じる装置になっていないか、私たちは常に問い直す必要があるのかもしれません。
projects/OrionEp4/サウンド類/Narration/OrionEp4-031-NA.mp3,031,NA,NA,1956年、心理学者ソロモン・アッシュの実験室。
projects/OrionEp4/サウンド類/Narration/OrionEp4-032-NA.mp3,032,NA,NA,明らかに長さの違う線を見せられ、「どれが同じ長さか」を答える単純な課題。正解は誰の目にも明らか。
projects/OrionEp4/サウンド類/Narration/OrionEp4-033-NA.mp3,033,NA,NA,でも、サクラの7人が口を揃えて間違った答えを言うと——
projects/OrionEp4/サウンド類/Narration/OrionEp4-034-NA.mp3,034,NA,NA,被験者の多くが少なくとも一度は同調してしまいました。
projects/OrionEp4/サウンド類/Narration/OrionEp4-035-NA.mp3,035,NA,NA,「みんながそう言うなら...」
projects/OrionEp4/サウンド類/Narration/OrionEp4-036-NA.mp3,036,NA,NA,これは視覚の問題ではなく、社会的圧力の問題。正しいと分かっていても、集団に逆らう勇気が持てない。
projects/OrionEp4/サウンド類/Narration/OrionEp4-037-NA.mp3,037,NA,NA,まさに、現代の会議室で起きていることと同じです。
projects/OrionEp4/サウンド類/Narration/OrionEp4-038-NA.mp3,038,NA,NA,21世紀、ハーバード・ビジネススクールのエイミー・エドモンドソン教授は「心理的安全性」という概念を提唱しました。
projects/OrionEp4/サウンド類/Narration/OrionEp4-039-NA.mp3,039,NA,NA,これは「優しい職場」という意味ではありません。むしろ逆です。
projects/OrionEp4/サウンド類/Narration/OrionEp4-040-NA.mp3,040,NA,NA,心理的安全性が高いチームでは、メンバーは遠慮なく意見を言い、失敗を恐れず挑戦し、お互いに建設的な批判ができる。
projects/OrionEp4/サウンド類/Narration/OrionEp4-041-NA.mp3,041,NA,NA,Googleの研究プロジェクト「アリストテレス」は、高業績チームの最重要要素が心理的安全性だと報告しています。
projects/OrionEp4/サウンド類/Narration/OrionEp4-042-NA.mp3,042,NA,NA,脳科学的に見ると、恐怖を感じている時、前頭前皮質の機能が低下し、創造的思考ができなくなります。つまり、パワハラは生産性を下げるのです。
projects/OrionEp4/サウンド類/Narration/OrionEp4-043-NA.mp3,043,NA,NA,しかし、心理的安全性は「何でも許される」ことではない。むしろ、お互いに高い基準を求め合える関係性。それは優しさと厳しさの絶妙なバランスの上に成り立ちます。
projects/OrionEp4/サウンド類/Narration/OrionEp4-044-NA.mp3,044,NA,NA,19世紀ロシア。ドストエフスキーは『カラマーゾフの兄弟』で、父と子の関係を通じて、権力と愛の矛盾を描きました。
projects/OrionEp4/サウンド類/Narration/OrionEp4-045-NA.mp3,045,NA,NA,暴君的な父フョードル。その息子たちは、それぞれ違う方法で父に対峙します。暴力、理性、信仰、そして沈黙。
projects/OrionEp4/サウンド類/Narration/OrionEp4-046-NA.mp3,046,NA,NA,この物語が示すのは、権力関係の中でも、人間の尊厳を保つ道があるということ。それは相手を「役割」ではなく「人間」として見ること。
projects/OrionEp4/サウンド類/Narration/OrionEp4-047-NA.mp3,047,NA,NA,では、私たちはどうすればいいのでしょうか。
projects/OrionEp4/サウンド類/Narration/OrionEp4-048-NA.mp3,048,NA,NA,セネカの「寛容」は、力を持つ者の自制を求めます。上司なら、その立場の力を自覚し、濫用しない。
projects/OrionEp4/サウンド類/Narration/OrionEp4-049-NA.mp3,049,NA,NA,孔子の「仁」は、相手の立場に立つ想像力を求めます。部下の気持ちを想像し、上司の立場も理解する。
projects/OrionEp4/サウンド類/Narration/OrionEp4-050-NA.mp3,050,NA,NA,心理的安全性は、「優しさ」でも「厳しさ」でもなく、「正直さ」を求めます。意見の相違を恐れず、建設的に議論できる関係。
projects/OrionEp4/サウンド類/Narration/OrionEp4-051-NA.mp3,051,NA,NA,アッシュの実験が教えるのは、「これが普通」「これが常識」という言葉に隠された圧力を見抜くこと。
projects/OrionEp4/サウンド類/Narration/OrionEp4-052-NA.mp3,052,NA,NA,月曜日の朝礼。部長がまた昔話を始めます。
projects/OrionEp4/サウンド類/Narration/OrionEp4-053-DL.mp3,053,DL,部長,「俺の若い頃は——」
projects/OrionEp4/サウンド類/Narration/OrionEp4-054-NA.mp3,054,NA,NA,でも今日は、少し違う。若手社員が手を挙げます。
projects/OrionEp4/サウンド類/Narration/OrionEp4-055-DL.mp3,055,DL,若手社員,「部長、その頃と今では、働き方も価値観も変わっていますよね。でも、部長の経験から学べることもあると思います。どうすれば、その経験を今の環境に活かせるでしょうか？」
projects/OrionEp4/サウンド類/Narration/OrionEp4-056-NA.mp3,056,NA,NA,対立ではなく対話。否定ではなく問いかけ。
projects/OrionEp4/サウンド類/Narration/OrionEp4-057-NA.mp3,057,NA,NA,これは挑戦的でも従順でもない、第三の道。相手を人間として認めながら、自分の尊厳も守る。
projects/OrionEp4/サウンド類/Narration/OrionEp4-058-NA.mp3,058,NA,NA,夜空を見上げると、オリオン座が輝いています。
projects/OrionEp4/サウンド類/Narration/OrionEp4-059-NA.mp3,059,NA,NA,2000年前のローマの哲学者も、2500年前の中国の賢者も、同じ星を見上げていました。
projects/OrionEp4/サウンド類/Narration/OrionEp4-060-NA.mp3,060,NA,NA,権力と優しさ、厳しさと寛容。その間で揺れ動く人間の姿は、時代を超えて変わりません。
projects/OrionEp4/サウンド類/Narration/OrionEp4-061-NA.mp3,061,NA,NA,でも、だからこそ、その間の細い道を歩く知恵も、星のように受け継がれてきたのです。
projects/OrionEp4/サウンド類/Narration/OrionEp4-062-NA.mp3,062,NA,NA,「パワハラ」と「寛容」の間には、無限のグラデーションがあります。その中で、お互いの尊厳を守りながら、成長し合える関係を築く。
projects/OrionEp4/サウンド類/Narration/OrionEp4-063-NA.mp3,063,NA,NA,それは簡単ではないけれど、不可能でもない。
projects/OrionEp4/サウンド類/Narration/OrionEp4-064-NA.mp3,064,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。
projects/OrionEp4/サウンド類/Narration/OrionEp4-065-NA.mp3,065,NA,NA,あなたは今夜、どんな星座を見つけましたか？
projects/OrionEp4/サウンド類/Narration/OrionEp4-066-NA.mp3,066,NA,NA,明日の職場で、新しい対話が始まりますように。そして夜空の星は、いつもその勇気を照らしています。
