Speaker Name,イン点,アウト点,文字起こし,色選択
Unknown,00:16:58:13,00:17:48:09,その通りな。,Lavender
舟津2,00:17:48:11,00:18:08:08,とこもない風強いんですよ。やっぱり。いわゆる多分彼ら。,Lavender
舟津2,00:18:08:10,00:18:09:14,は分からないんですけど。,Lavender
にわもと2,00:18:09:14,00:18:20:02,これはロスがあるので、それはそれですごいんです。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
舟津2,00:18:20:04,00:18:24:06,やっぱり今日明日はない。,Mango
にわもと2,00:18:24:08,00:18:30:17,大丈夫です。すいません。でも京都底冷えするじゃないですか。,Mango
舟津2,00:18:30:19,00:18:34:12,それはもう。,Mango
舟津2,00:18:34:14,00:18:41:16,京大に。,Mango
舟津2,00:18:41:18,00:18:47:05,し、運悪いこと。,Mango
舟津2,00:18:47:07,00:18:55:12,函館より寒い。,Mango
にわもと2,00:18:55:14,00:18:58:05,です。,Mango
舟津2,00:18:58:06,00:19:02:17,6月30日ですけど。今日。,Mango
にわもと2,00:19:02:19,00:19:04:07,違う。,Mango
舟津2,00:19:04:09,00:19:12:14,そうですね。底冷え。,Mango
舟津2,00:19:12:16,00:19:37:15,寒い。,Mango
舟津2,00:19:37:17,00:19:39:18,に。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
舟津2,00:19:39:20,00:19:55:15,何とか時間を限定しようとする人がその限られた中で何をしたらいいですか？実感がある。そこを選んでなります。必然です。,Yellow
にわもと2,00:19:55:17,00:20:09:06,今だったらリラックス。,Yellow
舟津2,00:20:09:07,00:20:15:17,し。,Yellow
舟津2,00:20:15:19,00:20:21:11,これを今やっておかれることね。,Yellow
舟津2,00:20:21:13,00:20:24:23,広告の文言です。,Yellow
にわもと2,00:20:25:01,00:20:28:19,は。,Yellow
舟津2,00:20:28:21,00:20:33:11,いやいや、実際に。,Yellow
舟津2,00:20:33:13,00:20:38:19,サービスなのか分からないですよ。こんな言われた。,Yellow
舟津2,00:20:38:21,00:20:43:21,だけだと思いますし。,Yellow
舟津2,00:20:43:23,00:20:49:02,今の時代は。,Yellow
舟津2,00:20:49:04,00:20:58:01,すごく価値ありますよ。市場が高まりますよって言われ。,Yellow
舟津2,00:20:58:03,00:21:15:12,でも、例えば僕が大学を出ぐらいの時期前から流行というか、これからの時代譲れないという。,Yellow
舟津2,00:21:15:14,00:21:23:19,今現在それが大きいのかというと。,Yellow
舟津2,00:21:23:21,00:21:33:00,もちろん物理学にあることで。,Yellow
舟津2,00:21:33:02,00:21:38:22,です。短期的なスキル習得スキルっていうのは。,Yellow
にわもと2,00:21:39:00,00:21:43:00,短期に終わる。,Yellow
舟津2,00:21:43:01,00:21:47:00,そう思うんです。,Yellow
舟津2,00:21:47:02,00:21:50:21,教養人になると思います。,Yellow
にわもと2,00:21:50:21,00:22:02:04,です。自分もそうます。,Yellow
