filename,number,role,character,text
projects/OrionEp9/サウンド類/Narration/OrionEp9-022-NA.mp3,022,NA,NA,プラトンの理想国家では、詩人は追放され、音楽は検閲され、子供は親から引き離されて国家が育てるとされています。
projects/OrionEp9/サウンド類/Narration/OrionEp9-023-NA.mp3,023,NA,NA,効率的で、公正で、完璧な社会。でも、そこに自由はありません。
projects/OrionEp9/サウンド類/Narration/OrionEp9-024-NA.mp3,024,NA,NA,哲学者カール・ポパーは後に批判しました。「プラトンの理想国家は、開かれた社会の敵だ」と。
projects/OrionEp9/サウンド類/Narration/OrionEp9-025-NA.mp3,025,NA,NA,完璧を求めるあまり、人間性を失う。2400年前に描かれた理想国家は、現代の私たちに重要な警告を発しています。
projects/OrionEp9/サウンド類/Narration/OrionEp9-026-NA.mp3,026,NA,NA,20世紀、建築家ル・コルビュジエは「輝く都市」を構想しました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-027-NA.mp3,027,NA,NA,機能的で、効率的で、美しい都市。高層ビルが整然と並び、緑地が計画的に配置され、交通は完璧に制御される。
projects/OrionEp9/サウンド類/Narration/OrionEp9-028-DL.mp3,028,DL,ル・コルビュジエ,「住宅は住むための機械である」
projects/OrionEp9/サウンド類/Narration/OrionEp9-029-NA.mp3,029,NA,NA,彼の理想に影響を受けて、世界中で団地やニュータウンが建設されました。その結果、画一的な建物や人間味の乏しい空間という批判も生まれましたが、一方で建築に革命的な変化をもたらしたという評価もあります。
projects/OrionEp9/サウンド類/Narration/OrionEp9-030-NA.mp3,030,NA,NA,ブラジリアはその典型例。首都として完璧に設計された都市ですが、住民からは「美しいが、人が住む場所じゃない」といった声も聞かれます。
projects/OrionEp9/サウンド類/Narration/OrionEp9-031-NA.mp3,031,NA,NA,理想の追求が、生活の豊かさを奪う。この皮肉を、私たちは何度も繰り返しています。
projects/OrionEp9/サウンド類/Narration/OrionEp9-032-NA.mp3,032,NA,NA,1949年、ジョージ・オーウェルは『1984年』で究極の管理社会を描きました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-033-NA.mp3,033,NA,NA,ビッグ・ブラザーが見守る社会。思考警察が異端を取り締まり、二重思考で矛盾を受け入れる。
projects/OrionEp9/サウンド類/Narration/OrionEp9-034-DL.mp3,034,DL,オーウェル,「戦争は平和である。自由は隷属である。無知は力である」
projects/OrionEp9/サウンド類/Narration/OrionEp9-035-NA.mp3,035,NA,NA,これは単なるフィクションではありませんでした。全体主義の恐怖を経験したオーウェルの、切実な警告でした。
projects/OrionEp9/サウンド類/Narration/OrionEp9-036-NA.mp3,036,NA,NA,興味深いのは、『1984年』の社会も「正義」を掲げていたこと。党は人民の幸福のために、完璧な社会を作ろうとしているのです。
projects/OrionEp9/サウンド類/Narration/OrionEp9-037-NA.mp3,037,NA,NA,現代の企業も、似た危険を孕んでいます。360度監視、行動規範の細分化、思想教育という名の研修——善意から始まった管理が、いつの間にか抑圧に変わる。
projects/OrionEp9/サウンド類/Narration/OrionEp9-038-NA.mp3,038,NA,NA,20世紀後半、政治哲学者ジョン・ロールズは違うアプローチを取りました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-039-NA.mp3,039,NA,NA,彼は完璧な社会ではなく、「十分に正義に適った社会」を目指しました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-040-DL.mp3,040,DL,ロールズの洞察,「正義の原理は、不完全な人間が作る、不完全な制度のためのものだ」
projects/OrionEp9/サウンド類/Narration/OrionEp9-041-NA.mp3,041,NA,NA,「無知のヴェール」という思考実験。自分がどんな立場になるか分からない状態で、社会のルールを決める。すると、最も不利な立場の人も守られるルールができる。
projects/OrionEp9/サウンド類/Narration/OrionEp9-042-NA.mp3,042,NA,NA,これは理想主義ではなく、現実主義です。人間の不完全さを前提に、それでも少しでもマシな社会を作ろうとする。
projects/OrionEp9/サウンド類/Narration/OrionEp9-043-NA.mp3,043,NA,NA,21世紀、複雑系科学の視点は、組織における「遊び」や「冗長性」の重要性を教えてくれます。
projects/OrionEp9/サウンド類/Narration/OrionEp9-044-NA.mp3,044,NA,NA,アリのコロニーを観察した研究では、一見「何もしていない」ように見えるアリが、実は巣の危機に対応する予備軍の役割を果たしていることが示唆されています。
projects/OrionEp9/サウンド類/Narration/OrionEp9-045-NA.mp3,045,NA,NA,物理学者イリヤ・プリゴジンは「散逸構造論」でノーベル賞を受賞。秩序は、完全な統制からではなく、カオスの縁から生まれることを証明しました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-046-NA.mp3,046,NA,NA,また、大企業の平均寿命が短縮傾向にあるという指摘もあります。効率化と最適化を追求しすぎた組織ほど、予期せぬ環境変化に脆くなるという見方です。
projects/OrionEp9/サウンド類/Narration/OrionEp9-047-NA.mp3,047,NA,NA,例えば、京都の老舗企業などには、「家訓」のようなゆるやかな原則はあっても詳細なマニュアルはなく、それがかえって長寿の秘訣となっているケースが見られます。
projects/OrionEp9/サウンド類/Narration/OrionEp9-048-NA.mp3,048,NA,NA,では、どう向き合えばいいのでしょうか。
projects/OrionEp9/サウンド類/Narration/OrionEp9-049-NA.mp3,049,NA,NA,プラトンの理想国家が教えるのは、完璧への執着の危険性。理想を追求するあまり、人間性を見失ってはいけない。
projects/OrionEp9/サウンド類/Narration/OrionEp9-050-NA.mp3,050,NA,NA,オーウェルの警告は、善意の管理が抑圧に変わる可能性。常に批判的な目を持ち続けること。
projects/OrionEp9/サウンド類/Narration/OrionEp9-051-NA.mp3,051,NA,NA,ロールズの知恵は、不完全さを前提とした改善。完璧を求めず、少しずつ良くしていく。
projects/OrionEp9/サウンド類/Narration/OrionEp9-052-NA.mp3,052,NA,NA,組織生態学が示すのは、多様性と冗長性の価値。効率一辺倒ではなく、「あそび」を残す勇気。
projects/OrionEp9/サウンド類/Narration/OrionEp9-053-NA.mp3,053,NA,NA,次の月曜日。何も劇的には変わりません。
projects/OrionEp9/サウンド類/Narration/OrionEp9-054-NA.mp3,054,NA,NA,コンプライアンス研修は続いています。ただ、休憩時間に部長がポツリと。
projects/OrionEp9/サウンド類/Narration/OrionEp9-055-DL.mp3,055,DL,部長,「規則は守る。でも、規則にない部分で、もう少し...人間的にやれないかな」
projects/OrionEp9/サウンド類/Narration/OrionEp9-056-NA.mp3,056,NA,NA,曖-昧です。矛盾しています。でも、その矛盾を抱えたまま、少しずつ空気が変わり始めます。
projects/OrionEp9/サウンド類/Narration/OrionEp9-057-DL.mp3,057,DL,若手社員,「完璧じゃないけど、前よりは...息ができる」
projects/OrionEp9/サウンド類/Narration/OrionEp9-058-NA.mp3,058,NA,NA,転職サイトはまだブックマークに残っています。でも、「完璧な会社」を探すのはやめました。
projects/OrionEp9/サウンド類/Narration/OrionEp9-059-NA.mp3,059,NA,NA,代わりに、この不完全な場所で、不完全なりに何ができるか。小さな改善、小さな抵抗、小さな希望。
projects/OrionEp9/サウンド類/Narration/OrionEp9-060-NA.mp3,060,NA,NA,理想と現実の間で、私たちは今日も働いています。
projects/OrionEp9/サウンド類/Narration/OrionEp9-061-NA.mp3,061,NA,NA,星座も完璧ではありません。星の配置は偶然で、形も文化によって違う。でも、その不完全さこそが、想像力を刺激し、物語を生み出します。
projects/OrionEp9/サウンド類/Narration/OrionEp9-062-NA.mp3,062,NA,NA,完璧な組織は存在しない。そして、それでいい。不完全さと共に生きることこそ、人間らしさなのかもしれません。
projects/OrionEp9/サウンド類/Narration/OrionEp9-063-NA.mp3,063,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。
projects/OrionEp9/サウンド類/Narration/OrionEp9-064-NA.mp3,064,NA,NA,あなたは今夜、どんな星座を見つけましたか？
projects/OrionEp9/サウンド類/Narration/OrionEp9-065-NA.mp3,065,NA,NA,明日の職場で、完璧ではない現実を受け入れながら、それでも少しずつ良くしていく。その小さな一歩が、本当の意味での「正しい会社」への道なのかもしれません。
