filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-011-NA.mp3,84.752,3.552,NA,NA,ある中堅メーカーの取締役会。,0.406
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-012-DL.mp3,88.710,3.408,DL,専務,「会長がいたら、きっとNOと言うはずだ」,0.680
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-013-DL.mp3,92.798,5.136,DL,常務,「でも、会長ならどうやって解決したか、誰にも分からない」,0.712
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-014-NA.mp3,98.646,10.656,NA,NA,創業者が築いた暗黙知、属人的なネットワーク、言語化されない判断基準。それらは彼と共に消えてしまった。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-015-NA.mp3,109.852,14.304,NA,NA,新入社員研修では、今も創業者の「語録」が配られる。でも、時代は変わり、市場も変わった。金言が足枷になっていることに、誰も気づかない。,0.614
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-016-NA.mp3,124.770,8.880,NA,NA,20世紀初頭のドイツ。社会学者マックス・ウェーバーは、支配の三類型を提示しました。,0.514
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-017-NA.mp3,134.164,6.000,NA,NA,伝統的支配、合法的支配、そして——「カリスマ的支配」。,0.458
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-018-DL.mp3,140.622,5.520,DL,ウェーバー,「カリスマとは、非日常的な資質を持つと信じられた個人への帰依である」,0.736
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-019-NA.mp3,146.878,10.320,NA,NA,重要なのは「信じられた」という部分。カリスマは、実際の能力ではなく、人々の信仰によって成立する。,0.542
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-020-NA.mp3,157.740,12.744,NA,NA,ウェーバーが指摘した「カリスマの日常化」という問題。カリスマは必ず死ぬ。その後、組織はカリスマの「遺産」を制度化しようとする。,0.602
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-021-NA.mp3,171.086,15.864,NA,NA,しかし、カリスマの本質は非日常性。それを日常化した瞬間、形骸化が始まるとウェーバーは指摘しました。創業者の革新性が、後継者の保守性に変わっていく皮肉。,0.650
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-022-NA.mp3,187.600,11.664,NA,NA,さらにウェーバーは、近代化とは「脱魔術化」のプロセスだと説きました。神秘やカリスマではなく、合理性と制度による統治への移行。,0.598
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-023-NA.mp3,199.862,10.248,NA,NA,でも現代の私たちは、むしろカリスマを渇望している。不確実性が高まるほど、確実な何かにすがりたくなる。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-024-NA.mp3,210.660,8.400,NA,NA,紀元前323年、バビロン。32歳のアレクサンドロス大王が急死しました。,0.490
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-025-NA.mp3,219.550,9.720,NA,NA,10年でペルシャからインドまで征服した英雄。彼の個人的カリスマが、巨大帝国を一つにまとめていました。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-026-NA.mp3,229.820,7.488,NA,NA,死の床で後継者を問われ、彼は「最も強き者に...」と言ったと伝えられています。,0.506
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-027-NA.mp3,237.814,14.304,NA,NA,この曖昧な遺言が、帝国の崩壊を招きました。後継者たちによる長い戦乱の時代が始まり、帝国は分裂。カリスマなき後の混乱の典型例です。,0.606
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-028-NA.mp3,252.724,15.096,NA,NA,興味深いのは、分裂した王国の中で最も長く続いたのが、官僚制を整備したプトレマイオス朝エジプトだったこと。カリスマではなく、システムを作った者が生き残ったのです。,0.670
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-029-NA.mp3,268.490,15.144,NA,NA,1970年代、日本の構造をめぐる議論が活発になりました。心理学者の河合隼雄は『中空構造日本の深層』で、日本文化のユニークな特徴を分析します。,0.630
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-030-DL.mp3,284.264,5.520,DL,河合隼雄,「日本の統合の原理は、中心が空であることによって成立している」,0.724
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-031-NA.mp3,290.508,14.736,NA,NA,同様の視点は、フランスの記号学者ロラン・バルトも『表徴の帝国』で示唆しています。彼が論じたのは、皇居という東京の中心が「空虚」であることの象徴性でした。,0.654
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-032-NA.mp3,305.898,18.048,NA,NA,この「空虚な中心」という考え方は、一人の強力なリーダーが全体を率いる西洋的なカリスマ支配とは異なる統治原理を示唆します。中心が空だからこそ、周縁が自律的に動ける余地が生まれるというのです。,0.726
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-033-NA.mp3,324.672,15.792,NA,NA,21世紀のネットワーク科学は、カリスマ組織と似た構造を発見しました。「スケールフリーネットワーク」です。ここでは、少数の「ハブ」がネットワーク全体に大きな影響を与えます。,0.690
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-034-NA.mp3,341.154,10.704,NA,NA,しかし、研究が進むと、最も強靭なのは、特定のハブに依存しない「分散型ネットワーク」であることも分かってきました。,0.574
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-035-NA.mp3,352.432,11.232,NA,NA,インターネットがまさにその例。中央サーバーはなく、無数のノードが相互接続し、一部が壊れても全体は機能し続けます。,0.574
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-036-NA.mp3,364.238,16.584,NA,NA,また、生物学の世界では「群知能」が研究されています。例えば、渡り鳥の群れのように、明確なリーダーがいなくても全体として高度な秩序を保つ例は自然界に多く見られます。,0.674
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-037-NA.mp3,381.496,4.008,NA,NA,では、カリスマ後の組織はどうあるべきか。,0.430
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-038-NA.mp3,385.934,12.144,NA,NA,ウェーバーの答えは「合理的・合法的支配」でした。ルールと制度による統治。でも、それだけでは官僚主義の罠に陥る。,0.570
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-039-NA.mp3,398.648,10.536,NA,NA,複雑系が示すのは「適応的ガバナンス」。状況に応じてリーダーが入れ替わり、組織構造も柔軟に変化する。,0.546
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-040-NA.mp3,409.730,12.576,NA,NA,「空虚な中心」という考え方も示唆的です。強い個人ではなく、強い「場」を作る。その場から、創発的にリーダーシップが生まれる。,0.594
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-041-NA.mp3,422.900,10.824,NA,NA,カリスマを卒業するとは、依存を卒業すること。一人一人が小さな主体性を持ち、それが連鎖して大きな動きを作る。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-042-NA.mp3,434.286,9.672,NA,NA,月曜日の経営会議。創業者の肖像画は、まだ壁にある。でも、視線はもう違う。,0.494
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-043-DL.mp3,444.452,5.616,DL,専務,「会長ならどうしたか、ではなく、我々がどうすべきか、ですね」,0.720
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-044-DL.mp3,450.788,4.896,DL,若手,「各部門でタスクフォースを作って、ボトムアップで戦略を...」,0.724
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-045-NA.mp3,456.408,11.568,NA,NA,創業者への敬意は変わらない。でも、もう亡霊に縛られない。彼が残した精神を、新しい形で実現していく。,0.546
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-046-NA.mp3,468.522,4.128,NA,NA,夜空を見上げると、オリオン座が輝いています。,0.438
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-047-NA.mp3,473.088,14.232,NA,NA,古代の人々は、オリオンを偉大な狩人として崇めました。でも現代の私たちは知っています。それは、複数の恒星が偶然作り出したパターンに過ぎないことを。,0.638
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-048-NA.mp3,487.958,12.072,NA,NA,でも、だからといって星座の美しさは損なわれない。むしろ、宇宙の偶然と必然が織りなす奇跡として、より深い感動を与えてくれます。,0.598
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-049-NA.mp3,500.628,10.848,NA,NA,カリスマもまた、私たちが作り出した物語かもしれません。その物語から自由になった時、新しい可能性が開かれる。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-050-NA.mp3,512.038,5.424,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。,0.446
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-051-NA.mp3,517.908,4.080,NA,NA,あなたは今夜、どんな星座を見つけましたか？,0.734
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp10/サウンド類/Narration/OrionEp10-052-NA.mp3,522.722,10.992,NA,NA,明日の会議室で、創業者の影を越えて、あなたはどんな一歩を踏み出しますか？小さくても、確実な、自分の一歩を。,0.862
