Speaker Name,イン点,アウト点,文字起こし,色選択
森山,00:11:15:15,00:11:31:05,けど。はいはい。最初は再生医療のための産業生産性。,Yellow
成田,00:13:50:09,00:14:08:08,今私はやってるんですけど、人よりも自分ぐらいの資本を組織して、クリニックで手術とかでなくて、その中に数パーセント。,Yellow
成田,00:14:08:10,00:14:15:23,2%ぐらいの割合に含まれていますけど。,Yellow
成田,00:14:15:25,00:14:16:09,それのみ。,Yellow
成田,00:14:16:09,00:14:18:03,を取り出して。,Yellow
森山,00:14:18:05,00:14:22:10,選抜してあります。,Yellow
成田,00:14:22:13,00:14:30:23,そうすると、大体1ヶ月ぐらいで。幹細胞。,Yellow
成田,00:14:30:26,00:14:40:18,それをいろんな病気の患者さん、血管内投与だったり。,Yellow
成田,00:14:40:20,00:14:47:23,とか、様々なそういう治療が。,Yellow
成田,00:14:47:25,00:14:53:15,医療機関で計画的にできて。,Yellow
森山,00:14:53:17,00:15:18:23,幹細胞ってそんなところに含まれているんでしたっけ？自分のか。僕らが習ってるのは。ES細胞ってなると受精卵からっていう話なんですけど、今の話聞いてると自分の脂肪吸引したらその中に数パーセントは幹細胞はあるってのはちょっと俺が教わると。,Yellow
森山,00:15:18:25,00:15:23:29,何かそういうものもそうなんです。それが発見。,Yellow
成田,00:15:23:29,00:15:38:11,されたのって多分治療化したのは本当にちょっとぐらいしかでき、それまでは本当に。人だったんですけど。,Yellow
成田,00:15:38:13,00:15:46:21,皆さん大体あるし、たくさんのところなんです。,Yellow
森山,00:15:46:23,00:15:49:17,量は。,Yellow
森山,00:16:34:18,00:16:47:09,分かったんです。そういうものなんが、やっぱりさすが生物ですね。やっぱり機械と違うところですかね。そうです。そう、何が。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
成田,00:31:31:22,00:31:35:18,私森山さんの。,Forest
成田,00:31:35:20,00:31:37:03,ここここ。,Forest
森山,00:31:37:05,00:31:39:20,に対する。,Forest
森山,00:31:39:23,00:31:41:03,ありがとう。,Forest
成田,00:31:41:05,00:31:43:26,詩人だなと思ってたんですよ。,Forest
森山,00:31:43:29,00:31:47:15,ホームページ更新してないからね。,Forest
成田,00:31:47:17,00:31:51:13,4分割ぐらいですね。,Forest
成田,00:31:51:15,00:31:55:19,何か。,Forest
成田,00:31:55:21,00:31:59:18,何か。,Forest
成田,00:31:59:21,00:32:05:01,多分私はあんまり思ったことがないんです。ただ、基礎。,Forest
成田,00:32:05:02,00:32:05:29,研究出身な。,Forest
森山,00:32:05:29,00:32:07:04,ので。,Forest
成田,00:32:07:07,00:32:12:26,人間が特別だと。,Forest
成田,00:32:12:28,00:32:33:01,なのでこの人間だけが本当に特別で、感情とか他の動物が違うっていうような価値観が浸透してきた。そこにはずっと違和感を感じて。,Forest
成田,00:32:33:03,00:32:37:11,進化したことさえ忘れてんじゃないのか。,Forest
森山,00:32:37:14,00:32:38:18,そうなんですね。,Forest
成田,00:32:38:21,00:32:45:05,もともと基礎研にいた時はみんなちゃんと分かって。,Forest
成田,00:32:45:08,00:33:08:01,ある程度化し。,Forest
成田,00:33:08:04,00:33:10:23,心を考えればそうか。,Forest
森山,00:33:10:26,00:33:15:02,医学系だったのはみんな忘れてる。,Forest
成田,00:33:15:05,00:33:18:18,何か人間様しか最初。,Forest
成田,00:33:18:18,00:33:24:07,からいなくて、そういうところにちょっと感じます。,Forest
森山,00:33:24:09,00:33:25:20,なるほど。,Forest
成田,00:33:25:22,00:33:27:25,感じて久しぶり。,Forest
成田,00:33:27:25,00:33:33:01,に。これこれっていうの。,Forest
森山,00:33:33:04,00:33:36:00,が良かったですね。じゃあ原点に帰ったみたい。,Forest
成田,00:33:36:00,00:33:43:27,な感じです。です。そうな。,Forest
森山,00:33:43:29,00:33:53:11,何か多分僕が一番違和感を持つのは、もちろん人間が。,Forest
森山,00:33:53:13,00:34:24:22,心はどこにあるかも分からないし、定義も分からないけど、でも人間には心があるっていう言い方して、それもいいだろうと。心あるよね。うん、あるよって言えるんだったら認めるとしてですね。ただ、その内容が知性だったり知性という方が言葉を使う能力だったり、算数できるとか、何かだんだんこう限定されていくんですよね。,Forest
森山,00:34:24:25,00:34:49:29,その数学使えるからするようなことができる。抽象的なものを扱える能力がある。イコール心みたいに、やっぱり何かね、追求すればするほどなっていく傾向があると思うんですよ。これは何でかっていうと、多分そういう基準を設けないと心があるなしっていうのは、例えば科学的にアプローチできないですよね。,Forest
森山,00:34:50:02,00:34:54:18,そう。そうすると、いつの間にか。,Forest
森山,00:34:54:20,00:35:36:00,いわゆる知情意があって、それが測れるやつそれで心があるかを判定しようということになると、やっぱり人間様方がそう。でもね、いつの間にかそういうのが当てはめられていくっていうのが、やっぱりどうしても科学をやりますとなって一番怖いのは、やっぱりそうですね、さっき成田さんがおっしゃってくださったように、忘れちゃったのという感じで、今度はそれをいわゆる一般の人がそういう基準に触れて、だんだん一般の人もそういう目で物を見たりするところが僕は怖いと思っていて。,Forest
森山,00:35:36:02,00:36:05:12,うん、そうそうそうそう。何かそうすると、だんだん広く人間様とそれ以外、あるいは人間様の中にも、その基準の高いところにいる人と、ちょっと低いところにいる人、どのようなそういう基準を作るかは、そういう面になっていくのが何か明確なので、嫌だな、そうっていうのがちょっと強くてというのがあります。,Forest
森山,00:36:05:12,00:36:12:19,よろしいですか？できます。,Forest
森山,00:36:12:21,00:36:52:09,何かって考えると。そもそもそもそもは何故なのかと。心とか、例えば何か言語能力とかでもいいんですけれども、言語能力。確かに言葉を使うって大した大層な能力ですけど、でもよく言われることですけど、リンゴを、リンゴを取ってって言われて、そこで思い浮かべてもらって、具体的に分からないし、場合によってはリンゴを取ってきてって言われて、全然リンゴじゃないようになったね。,Forest
森山,00:36:52:11,00:37:02:20,あそこにある本物のリンゴを取ってきて欲しいのに、あっちに置かれている椎名林檎の持ってくる人とか言うわけですよね。そう、音楽でもそうなんです。,Forest
成田,00:37:02:23,00:37:05:15,利益が違ったりするのか。,Forest
森山,00:37:05:18,00:37:10:18,そう。でもやっぱりそこが制御できない。,Forest
森山,00:37:10:20,00:37:22:03,それこそ何か心だったんじゃないのかと。分からないっていうですね。分からない危うさ。,Forest
森山,00:37:22:05,00:37:37:17,それがやっぱり心の本質だったんじゃないのかなという風に思って。やっぱり分からないっていう危うさをどう考えていくかみたいなことをずっとやってる感じなんですけど。,Forest
成田,00:37:37:19,00:37:42:12,そういう中間的。,Forest
成田,00:37:42:14,00:37:53:12,何か興味がある。大学院生募集されていて、ちょっと何か。,Forest
成田,00:37:53:14,00:37:59:07,柔らかな想起してもいいか。,Forest
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
成田,00:38:32:20,00:38:35:13,森山さんのオオグソクムシ。,Blue
成田,00:38:35:16,00:38:36:21,私も使って。,Blue
森山,00:38:36:21,00:38:42:24,たんですけど。それはどこで買ってください。,Blue
成田,00:38:42:27,00:38:48:00,たまたま買ってたんですが。,Blue
成田,00:39:22:26,00:39:26:05,なるほど。でもなんだか大学の時ちょっと。,Blue
成田,00:39:26:05,00:39:32:14,心病みそうなってたので、それだけでちょっと癒される。,Blue
森山,00:39:32:16,00:39:36:27,柔らかいってね。,Blue
成田,00:39:37:00,00:39:40:29,た。,Blue
成田,00:39:41:01,00:39:46:08,深海生物なのに私も飼ってたから全然生きるんです。,Blue
森山,00:39:46:10,00:39:47:12,行きますね。,Blue
成田,00:39:47:15,00:39:51:10,浅いちっちゃいは簡単。,Blue
成田,00:39:51:12,00:40:08:01,それぐらい小さくなってる。うん。長。,Blue
森山,00:40:08:03,00:40:09:17,さ。だったんですけども。,Blue
成田,00:40:09:19,00:40:13:24,何割ぐらいいました？相当いましたよね。,Blue
森山,00:40:13:27,00:40:36:12,そうなんですよ。大体最初にやった時に30数匹飼ってたんで、その30数匹を坂道があって、その先に陸があるという環境にドボンと入れたんですよね。学生その頃、僕もオオグソクムシ、さっきおっしゃってくださった通り、動かないし、腎臓動かない。,Blue
成田,00:40:36:12,00:40:37:14,サンゴ礁の。,Blue
森山,00:40:37:16,00:40:38:20,特徴的な行動。,Blue
成田,00:40:38:20,00:40:42:24,がないですよね。いわゆる生まれてもいつ食べてるか分からなかったんですか？,Blue
森山,00:40:42:26,00:40:52:20,いわゆる刺激反応を使った常套手段ができないわけですから。しょうがないから。,Blue
森山,00:40:52:23,00:41:18:25,さすがに諦めるかって思った時に、不思議なもので何かピンピンってくるわけですよね。生物は坂道作ったらどうなるかやって。でもやっぱりピンと来た程度なので、一応カメラはセットしたけど、学生とじゃあ明日起きたら着せようみたいな感じであります。,Blue
森山,00:41:18:27,00:41:47:11,そうですね。一番です。そう、一番で。だからもう柄って上げて、いわゆる投げ銭ですよね。そこにずらって。だから先ほどの何割っていう話をすると、8割以上ですよね。ほとんどが渚線に渚線に並んでいたので来ちゃった。これはこっからこれをやるしかないねみたいな話になって。,Blue
森山,00:41:47:13,00:42:13:25,やり始めたんですけど。で、その中で完全に陸まで歩く奴っていうのは。ですから、8割ぐらいだから、20数匹のうち1匹しか完全陸はいないんですけど、でもそいつらがビデオで確認した時には、やっぱりこの研究は止めるわけにはいかんと思いましたね。,Blue
森山,00:42:13:27,00:42:17:16,並んでいるだけだったらと思いましたけど。,Blue
成田,00:42:17:18,00:42:21:00,そんな周りだけでもすごいです。,Blue
森山,00:42:21:02,00:42:29:00,歩いている奴がいた日には、もうこれは後戻りできないな、見ちゃったなっていう感じで。,Blue
成田,00:42:29:02,00:42:42:08,でもその子たちは陸に上がって長時間は持たないじゃないです。自分でちゃんとコントロールして、ちょっと偉くまずいなってなると、自分で水の方に戻るんです。,Blue
森山,00:42:42:10,00:43:03:03,多分そうだと思います。もちろんルートとか方角を知っているわけではないと思うんですけど、やっぱりうろうろしているうちにランダムですよね。ランダムウォークしてるうちにラッキーならば戻っていけると。うん。だからもし陸が広かったら、戻って戻ってこれないやつもいるかもしれない。,Blue
成田,00:43:03:10,00:43:06:14,実験場は戻ってこれなかった子はいない。,Blue
森山,00:43:06:16,00:43:12:22,いないですね。はい、そうです。だから干からびて死んだっていうのはいないんです。,Blue
成田,00:43:12:24,00:43:17:02,ちゃんとちょっとおかしいか、戻るんです。,Blue
森山,00:43:17:04,00:43:24:26,そうですね。だから多分苦しいってわかるとうろうろしだすっていうところもよくできていますよね。,Blue
成田,00:43:24:28,00:43:28:17,うん。,Blue
成田,00:43:28:20,00:43:33:08,水の中にいた方がもたもた。,Blue
森山,00:43:33:11,00:43:37:20,してるじゃない。,Blue
森山,00:43:37:23,00:43:49:13,そこですよね。やっぱりわからないところがありすぎて。やっぱり今おっしゃってくださった水の方に適応してっていう話で。,Blue
森山,00:43:49:15,00:43:55:06,本当に生き物がね。,Blue
森山,00:43:55:08,00:44:26:22,いわゆる動物が陸に上がったのが5億年前なんですけど、もちろん。だから、それより前に、いわゆるカンブリア爆発で、水の中でたくさんの生き物、動物が発生して、で、いわゆるオオグソクムシみたいな、のちのち昆虫になったりするような節足動物がたくさん出ました。で、やつらの中で大きな目で見れば、陸に上がったのと、そのまま水の中に留まったやつがもちろんいるわけですよね。,Blue
森山,00:44:26:24,00:44:49:11,オオグソクムシはわざわざ水の中に留まったチームなんですよ。進化的に見て、オオグソクムシのいる動物群が過去に水に上がった証拠はなくて、彼らは本当に水を選んだはずなんですよ。だけど、そこまでプロファイルがあるのに上がっ。,Blue
成田,00:44:49:11,00:44:55:11,たんでね、ごっそり入ってるのかが本当に分かんなくてね。,Blue
森山,00:44:55:14,00:45:23:15,そうなんです。しかも結構滞在してるやつらは結構のんびりしてる感じで、かなり長くいるんですよね。もちろんしばらく滞在したらまたまだ海の方に水槽の中の海の方に戻ってっていうのを繰り返すことで長期間普通に生きてるんですけど、でもそれを繰り返すこと自体がへんてこですよ。,Blue
成田,00:45:23:17,00:45:29:01,でも何だろう。,Blue
成田,00:45:29:04,00:45:33:22,多分進化してきてるじゃないです。,Blue
成田,00:45:33:25,00:45:45:23,いろいろなところから進化の過程を過程。進化進化して、今この海の中が息。,Blue
成田,00:45:45:24,00:45:52:27,をしてるから、ここから動かないっていう特性を持ってたら、どんどん生物の進化。,Blue
森山,00:45:53:00,00:45:56:06,うんうんうん。,Blue
成田,00:45:56:08,00:46:09:00,以外の全ての生物が多分あの、ちょっと苦しそうかもしれないけど、今ある何か別のところに行っちゃって、うんうん。,Blue
成田,00:46:09:02,00:46:10:20,危なそう。,Blue
森山,00:46:10:23,00:46:10:29,こと。,Blue
成田,00:46:11:01,00:46:19:07,でもなぜかやってみたくなっちゃうっていう。うんうんうん。,Blue
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
成田,00:28:01:03,00:28:06:01,同じ方向にすると、その回転によって子供。,Tan
成田,00:28:06:01,00:28:17:28,だからが遠心力で、もちろん吹っ飛ばさ。,Tan
成田,00:28:18:01,00:28:19:14,恥ずかしかったです。,Tan
森山,00:28:19:16,00:28:25:10,傘タイプか。この丸いやつかね。,Tan
森山,00:28:25:13,00:28:27:17,そうです。,Tan
成田,00:28:27:19,00:28:30:16,いろんなところに。,Tan
成田,00:28:30:18,00:28:36:14,遠心力の話。,Tan
森山,00:28:36:17,00:28:41:23,がですね。ああいう。,Tan
成田,00:28:41:25,00:28:48:14,形じゃないです。,Tan
成田,00:28:48:17,00:28:52:23,若い方は分からない。,Tan
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
成田,00:46:19:09,00:46:21:26,うん。私が最も恐ろしい拷問だと思っ。,Teal
森山,00:46:21:26,00:46:25:02,てるのが、はい。,Teal
成田,00:46:25:04,00:46:27:19,3食。,Teal
成田,00:46:27:22,00:46:29:26,ない。,Teal
成田,00:46:29:28,00:46:35:12,箱に一生閉じ込められなんか多分。,Teal
成田,00:46:35:14,00:46:51:20,最も怖い拷問だと思ってるんですよ。うんうんうん。でもなく何の刺激もないし。誰も直接助けることができる。,Teal
成田,00:46:51:23,00:46:53:15,それが。,Teal
森山,00:46:53:17,00:46:55:26,最も怖い。怖いですね。,Teal
成田,00:46:55:28,00:46:56:23,怖い怖い。,Teal
森山,00:46:56:27,00:46:58:07,ですね。,Teal
成田,00:46:58:10,00:47:13:06,でもなんか私がそれを本当に夢で見たんです。そういうふうにされてる。それでもう本当に悪夢で何日か見たんですけど。,Teal
森山,00:47:13:09,00:47:14:10,何かあったんですね。,Teal
成田,00:47:14:17,00:47:17:14,だから。,Teal
森山,00:47:17:16,00:47:27:09,それは世界も大きくなったから見たんですか。小さいところじゃなくて、もう30代。,Teal
森山,00:47:27:12,00:47:30:04,より強力ですね。だから。,Teal
成田,00:47:30:06,00:47:41:22,その時の状況が覚えていて、こういうコンテナみたいな、ある程度の広さがあるんですよ。ちゃんと生きられるんです。何か私の。,Teal
成田,00:47:41:22,00:47:46:23,頭の中でもうご飯食べるのやめて犯される。,Teal
成田,00:47:46:25,00:47:52:26,餓死すればいいって私の方が楽みたいなのすごい長いんですけども。,Teal
森山,00:47:52:29,00:47:56:04,今もう拷問が始まってるじゃないですか。,Teal
成田,00:47:56:06,00:47:59:23,だけど。,Teal
成田,00:47:59:26,00:48:11:14,何日か食べないで状態は作れるのに死ねないっていう、すんごいこういうそういう何か潜在的に何もできない。,Teal
成田,00:48:11:16,00:48:22:17,何も動けない、どこにも行けない、ただ生きるだけ。口の中で恐怖。,Teal
成田,00:48:22:19,00:48:24:28,が刻まれてるんじゃないかなって。,Teal
成田,00:48:25:00,00:48:34:01,ずっと思ってて。だから多分研究室で。,Teal
成田,00:48:34:03,00:48:37:07,そこで黙って。,Teal
成田,00:48:37:10,00:48:46:12,本当に何も考えてない。,Teal
成田,00:48:46:15,00:48:47:23,本当に何もしない。,Teal
森山,00:48:47:29,00:48:50:03,何もしないですね。,Teal
成田,00:48:50:05,00:49:02:14,多分私が見た悪夢みたいな。そういう根本的に何かをいつもとは違う何かを。,Teal
成田,00:49:02:16,00:49:04:28,ちょっと。,Teal
成田,00:49:05:01,00:49:08:07,何かが。,Teal
成田,00:49:08:10,00:49:13:29,それが。,Teal
成田,00:49:14:02,00:49:18:07,し。,Teal
森山,00:49:18:10,00:49:55:07,確かに。そうですね。でもそういう余計なことをするっていう余剰余剰っていう言い方なのかな。余分な余計皆がね、余計なことをする能力っていうのは。でも逆に進化を考えると、あってしかるべきって言うかですね、そうですもんね。そうそう。で、そもそもよく一般で取り違えられるのは何するために。,Teal
森山,00:49:55:09,00:50:02:12,歩き出すとか何するためにこのくちばしが伸びた？これが危ないですよね。,Teal
成田,00:50:02:14,00:50:05:22,目的論でやったら。そう。,Teal
森山,00:50:05:24,00:50:40:04,そうなんですね。そうそう、そうですね。確かに。でも目的合致して綺麗な孔雀の羽があったり、見事な形のくちばしがあると合致してるやんって。でもそれは最終的なことであり、かつものすごい年月をかけて、やっぱり偶然が重なってそうなっていっただけなんで、やっぱりもともと目的がないので、むしろ余分なことばかりがまとわりついていて、たまたま合ってるものが周りにあって、今はまってるだけです。,Teal
森山,00:50:40:07,00:50:47:12,そうそう。だからそう。,Teal
成田,00:50:47:15,00:50:51:19,就職氷河期。,Teal
成田,00:50:51:21,00:50:54:23,が、全然別の環境だったら。,Teal
成田,00:50:54:23,00:51:07:11,別のことを思っていた。その時にただ立ち止まっていてもしょうがないから、何かとりあえず違うこと。,Teal
成田,00:51:07:14,00:51:22:19,ずっとずっと水の中にいてもいいけど、ちょっと苦しそうだけど動いてみようかなと。うんうん。気持ちが絶対いろいろな生物と思って。,Teal
森山,00:51:22:21,00:51:50:21,多分普通にあると思いますね。さっきの進化の過程を考えれば、普通で。で、それがどうしても何かの拍子に発現してしまう。それは生き物として当たり前で、だからむしろ先ほどのコンテナじゃないですけれど、それすらもできないような状況はやっぱりちょっと異常で怖いですよね。,Teal
森山,00:51:50:24,00:52:10:05,で、もし社会が知らない間にそういう風になっていたら、それは本当に怖い社会だし、気づいた方がいいだろうし、っていうのがありますよね。そういうへんてこりんなことができない。そう、社会はやっぱり怖いと思うし。,Teal
成田,00:52:10:08,00:52:13:29,そんなことって結構あります。,Teal
成田,00:52:14:02,00:52:15:09,水生生物が。,Teal
成田,00:52:15:13,00:52:20:28,ちょっと苦しいけど、私たちも。,Teal
森山,00:52:21:00,00:52:24:14,とりあえず水にそうてとか。,Teal
成田,00:52:24:16,00:52:32:13,ずっと使ってたら苦しい。なぜかちょっと使いたくなる。あるある。,Teal
成田,00:52:32:16,00:52:38:14,みんなお風呂も大事。,Teal
森山,00:52:38:16,00:52:45:13,人間は本当に変ですよね。やってやんなくていいでしょ。スカイダイビング。,Teal
成田,00:52:45:16,00:52:59:05,新しい猿だった頃の頃の記憶。こと。ができなくて終わりかもしれない。,Teal
森山,00:52:59:08,00:53:02:27,じゃないかな。,Teal
森山,00:53:02:29,00:53:07:22,スカイダイビング。も多分そうだ。,Teal
成田,00:53:07:22,00:53:08:11,と思います。,Teal
森山,00:53:08:14,00:53:12:29,ついついやっちゃうと苦しい。,Teal
森山,00:53:13:01,00:53:15:28,水やってしまう。,Teal
森山,00:53:16:01,00:53:28:00,そこのうね。あれを真面目にやるとすると、やっぱり経済っていうかね、上がったやつとよくある8割。,Teal
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_7
森山,00:53:28:03,00:53:51:20,8割の子で、その中からごく少数が陸に上がると。そうするとやっぱり陸に上がったやつと並んでいるやつと、なかなか上がらないやつに分けて育てていってみたいなのが多分生物学のご存じのとおり常套手段なんですけど。ね。,Brown
成田,00:53:51:23,00:53:57:19,私。,Brown
森山,00:53:57:21,00:54:07:18,ね、あれだけは常套手段はわかるんだけど、何かこうやらないっていうから。,Brown
森山,00:54:07:21,00:54:08:15,言っちゃっていいんですか？,Brown
成田,00:54:08:15,00:54:13:17,それ。,Brown
森山,00:54:13:19,00:54:34:02,は。でもほんとつくづく世の中ちょっと前に、これちょっと言葉だけなんですけど、狙ってもできないことを狙うってことが大事だみたいなことを言った人がいて、素晴らしいなと思うんだよね。狙ってもできないことを狙うんだと。何かそれ素晴らしいなと思って。,Brown
森山,00:54:34:08,00:54:57:02,でもやっぱり僕も何だろうが狙うのは好きなんですよね。狙って石投げるみたいな。狙って石投げて、こっちはボソっていうと狙って石投げて観て言うと、観ていたとこには行きますけど、それがかって思ったら、あとはあんまり追求しないっていうか。,Brown
森山,00:54:57:04,00:54:59:02,その域までやった後。,Brown
成田,00:54:59:04,00:55:03:10,絶対そうですかって。その現象を発見するところが一番多いし。,Brown
森山,00:55:03:12,00:55:10:01,あとはそれが何なのかっていうのはもう見つけたから、細かく分析することはやってくださいね。,Brown
成田,00:55:10:04,00:55:18:05,学者さん出なくなってまだましですけど。上。,Brown
成田,00:55:18:07,00:55:21:25,に公開させて、冒険心のある。,Brown
森山,00:55:21:27,00:55:28:04,遺伝子わかったと思う。でもそれを。,Brown
成田,00:55:28:07,00:55:40:13,語るのがいいじゃないですか。こういう遺伝子を知っているものが。,Brown
成田,00:55:40:15,00:55:44:25,世の生物学。,Brown
森山,00:55:44:27,00:55:49:04,挑戦者の心。,Brown
成田,00:55:49:06,00:55:52:13,しかも遺伝型のみじゃないです。,Brown
森山,00:55:52:15,00:55:53:10,それが複合。,Brown
成田,00:55:53:10,00:56:07:10,で、その現象ってすごい多角的に捉えないと絶対。遺伝学のみのアプローチになるのか。,Brown
成田,00:56:07:12,00:56:11:19,なってるのが許せない。,Brown
森山,00:56:11:21,00:56:13:13,それはわかりますね。,Brown
成田,00:56:13:15,00:56:15:19,わかってないから。,Brown
森山,00:56:15:21,00:56:16:08,変ですね。,Brown
成田,00:56:16:08,00:56:33:07,それを無理やり選抜していったら、そういう遺伝子っぽいのが見つかるかもしれないけど、それと生命全体とか全体の進化が全然それを反映し。,Brown
成田,00:57:45:05,00:57:59:28,老化と優しい感じが想像できます。そうです。お母さんになりたい人間がたくさん。,Brown
森山,00:58:00:02,00:58:04:16,でも。,Brown
森山,00:58:04:18,00:58:09:09,なるほど。,Brown
森山,00:58:09:12,00:58:13:11,怖いな。最先端。,Brown
森山,00:58:13:13,00:58:15:05,やっぱり観て生でいいかな。,Brown
成田,00:58:15:10,00:58:22:21,そうか、私もかっていうところを見つけたいだけなんですね。,Brown
成田,00:58:22:24,00:58:26:10,幹細胞の話でいったら。,Brown
森山,00:58:26:12,00:58:35:11,使えると思うんです。,Brown
成田,00:58:35:13,00:58:54:04,応用でこうやってある意味突き詰めていくのが。考え方なんでしょう。,Brown
森山,00:58:54:07,00:59:17:27,突き詰めたって、そういうわからないことはどんどん出てくるわけで、そう、やっぱりそこですよね。何にもしないと。でも、わけわかんないことが出てこないから、何かすることが大事なんだけど、何かしたときに、例えばダンゴムシにしてもにしても、例えばオオグソクムシは何もしない。,Brown
森山,00:59:17:29,00:59:43:15,ダンゴムシは何か知らないけど、右へ左に曲がる性質を持っている。それに意味を生態学的な意味を見つけて与えて、右、左に曲がると遠くに行けるから、やがて長生きできて雌を見つけるチャンスが広がるだろうみたいな。そんなストーリー、みんな好き。,Brown
成田,00:59:43:19,00:59:45:20,という。そう。,Brown
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_8
森山,00:59:45:23,01:00:21:26,だからむしろそういう性質見つけたら、じゃあ何かこれ、この生き方に縛られちゃったらコンテナみたいな感じでどうなるんだろうと。やっぱりそこはさっき成田さんがおっしゃってくださってと関連してきますけど、研究者の方が閉じ込めある行動をやったときに、縛られたときに何かやってくれるかなっていうような期待感がないと、そもそも手を出せないじゃないですか。,Iris
森山,01:00:21:29,01:00:25:12,何かそれは。,Iris
森山,01:00:25:15,01:00:43:21,大事かなと思うんですね。研究者がまずちょっとどう見るかで。そうじゃないと、さっき言った雌を見つけられます。オスとの遭遇確率が上がりますっていう、何かそこに落とし込もうっていう。,Iris
成田,01:00:43:23,01:00:47:04,200年ぐらいずっとそれパターンですから。,Iris
