filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-033-NA.mp3,306.592,9.312,NA,NA,ゲーム理論の研究によれば、事前交渉がある方が、全体の利得が大きくなるケースが多いという報告があります。,0.554
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-034-NA.mp3,316.458,14.400,NA,NA,なぜか？公開の場での対立は、面子の問題を生みます。一度反対を表明すると、撤回しづらくなる。これを「コミットメント問題」と呼びます。,0.910
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-035-NA.mp3,331.768,12.600,NA,NA,根回しは、このコミットメント問題を回避する装置として機能しています。非公式な場で意見を調整することで、公式の場での硬直化を防ぐ。,0.606
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-036-NA.mp3,344.974,19.320,NA,NA,組織心理学の研究では、公開の場で否定されるリスクが高い文化では、事前の調整が心理的安全性を提供するという指摘もあります。皮肉なことに、根回しがあるからこそ、人々は安心して会議に参加できるのかもしれません。,0.750
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-037-NA.mp3,365.044,9.648,NA,NA,しかし、問題もあります。透明性の欠如は、不公平感を生み、イノベーションを阻害する可能性がある。,0.538
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-038-NA.mp3,375.230,5.544,NA,NA,興味深いのは、シリコンバレーでも似た現象が起きていることです。,0.474
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-039-NA.mp3,381.248,13.824,NA,NA,「ハリウッド・ピッチ」と呼ばれる事前の非公式プレゼン。ベンチャーキャピタリストとの「カジュアルなコーヒーミーティング」。これらは、アメリカ版の根回しと言えるかもしれません。,0.694
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-040-NA.mp3,395.766,10.536,NA,NA,文化人類学者のエドワード・T・ホールは、「高コンテクスト文化」と「低コンテクスト文化」という概念を提唱しました。,0.574
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-041-NA.mp3,406.876,11.928,NA,NA,日本は「高コンテクスト文化」。言葉にしない部分に多くの意味がある。根回しは、この見えないコンテクストを共有するプロセス。,0.590
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-042-NA.mp3,419.394,9.144,NA,NA,一方、ドイツやアメリカは「低コンテクスト文化」。すべてを明文化し、公開の場で議論する。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-043-NA.mp3,429.060,6.912,NA,NA,どちらが優れているのではなく、それぞれの文化に適した意思決定方法があるのです。,0.506
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-044-NA.mp3,436.478,4.248,NA,NA,では、私たちはどう向き合えばいいのでしょうか。,0.442
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-045-NA.mp3,441.168,10.176,NA,NA,根回しを全否定しても、日本の組織文化は変わりません。かといって、不透明な意思決定に甘んじるのも問題です。,0.558
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-046-NA.mp3,451.902,5.760,NA,NA,一つの道は、「透明な根回し」という逆説的なアプローチ。,0.458
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-047-NA.mp3,458.120,13.848,NA,NA,事前調整することを公式に認め、そのプロセスを可視化する。「この件について、関係者と個別に意見交換します」と宣言し、その結果を共有する。,0.618
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-048-NA.mp3,472.586,4.008,NA,NA,もう一つは、「段階的な合意形成」。,0.418
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-049-NA.mp3,477.012,12.144,NA,NA,いきなり決定するのではなく、「意見収集フェーズ」「調整フェーズ」「決定フェーズ」を明確に分ける。各段階で何をするかを明示する。,0.602
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-050-NA.mp3,489.758,4.728,NA,NA,そして、「建設的な反対」の文化を育てること。,0.438
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-051-NA.mp3,494.924,12.744,NA,NA,反対意見を述べることが、対立ではなく貢献として評価される環境を作る。これには、上司の度量と、部下の勇気、両方が必要です。,0.590
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-052-NA.mp3,508.258,5.280,NA,NA,次の月曜日。新しい試みが始まりました。,0.426
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-053-DL.mp3,513.964,9.840,DL,課長,「来週の会議に向けて、今週、皆さんの意見を個別に聞きます。金曜日に、集約した意見を共有しますね」,0.792
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-054-NA.mp3,524.596,6.456,NA,NA,透明性のある根回し。矛盾するようで、実は両立できる。,0.454
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-055-DL.mp3,531.506,4.752,DL,若手社員,「事前に意見が言えるなら、会議でも発言しやすいです」,0.704
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-056-NA.mp3,536.962,12.144,NA,NA,会議当日。結論は見えていたけれど、そこに至る理由も共有されていた。形式的な承認ではなく、納得感のある合意。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-057-NA.mp3,549.668,4.128,NA,NA,夜空を見上げると、オリオン座が輝いています。,0.438
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-058-NA.mp3,554.234,13.752,NA,NA,オリオンの三つ星。日本では「三つ星」、中国では「参宿」、エジプトでは「オシリスの帯」。同じ星も、文化によって違う意味を持ちます。,0.606
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-059-NA.mp3,568.592,12.576,NA,NA,根回しも、見方によって違う顔を見せます。不透明な裏工作か、和を保つ知恵か。それは、私たちがどう使うかによって決まります。,0.590
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-060-NA.mp3,581.758,14.976,NA,NA,マキャベリの現実主義と、ハーバーマスの理想主義。孫子の戦略と、千利休の調和。これらは対立するのではなく、状況に応じて使い分ける道具なのかもしれません。,0.650
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-061-NA.mp3,597.384,5.424,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。,0.446
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-062-NA.mp3,603.254,4.080,NA,NA,あなたは今夜、どんな星座を見つけましたか？,0.734
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp7/サウンド類/Narration/OrionEp7-063-NA.mp3,608.068,15.456,NA,NA,明日の会議室で、表と裏、理想と現実の間で、あなたはどんなコミュニケーションを選びますか？それは、組織の文化を少しずつ変えていく、小さな一歩になるかもしれません。,0.970
