filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-026-NA.mp3,232.694,9.792,NA,NA,19世紀のドイツ。哲学者フリードリヒ・ニーチェは、現代人の精神状態を鋭く分析しました。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-027-DL.mp3,243.008,4.512,DL,ニーチェ,「神は死んだ。そして我々が神を殺したのだ」,0.684
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-028-NA.mp3,248.204,12.624,NA,NA,この言葉は『悦ばしき知識』第125節「狂人」に登場します。ニーチェが指摘したのは、絶対的な価値や保証の崩壊でした。,0.578
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-029-NA.mp3,261.406,7.512,NA,NA,興味深いのは、ニーチェが『道徳の系譜』で展開した「奴隷道徳」の概念です。,0.494
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-030-NA.mp3,269.412,16.320,NA,NA,それは、支配される側が自らの境遇を正当化するために作り出す価値観。「忍耐は美徳」「現状維持は安全」—— そんな価値観の鎖に、私たちは気づかぬうちに縛られているのかもしれません。,0.702
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-031-NA.mp3,286.434,10.968,NA,NA,終身雇用という「神」は、すでに揺らいでいるのかもしれません。でも、その亡霊はまだ私たちの心に宿っているようです。,0.574
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-032-NA.mp3,297.976,14.544,NA,NA,21世紀の組織心理学は、「心理的契約」という概念を提唱しています。この概念は、デニス・ルソーらによって1990年代に体系化されました。,0.618
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-033-NA.mp3,313.138,13.920,NA,NA,それは雇用契約書には書かれていない、組織と個人の間の暗黙の相互期待。「会社は私を大切にしてくれる」「私は会社に尽くす」—— この見えない契約。,0.634
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-034-NA.mp3,327.692,9.192,NA,NA,fMRIによる脳科学研究が示唆するのは、不確実性に直面した時の私たちの反応パターンです。,0.526
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-035-NA.mp3,337.410,24.648,NA,NA,転職を考える時、扁桃体が活性化し、コルチゾールなどのストレスホルモンが分泌されるという報告があります。これは古代の人類が捕食者から逃げる時と似た反応。つまり、「知っている苦しみ」の方が「知らない可能性」より、生物学的に安全と感じるようプログラムされている可能性があるのです。,0.750
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-036-NA.mp3,362.808,10.776,NA,NA,経済学者アルベール・O・ハーシュマンは『離脱・発言・忠誠』で、組織への不満に対する3つの選択肢を示しました。,0.566
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-037-NA.mp3,374.150,3.480,NA,NA,では、どう考えればいいのでしょうか。,0.422
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-038-NA.mp3,378.052,12.432,NA,NA,出エジプトの物語が教えてくれるのは、「脱出」自体が目的ではないということ。重要なのは、何から逃げるかではなく、何に向かって進むか。,0.610
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-039-NA.mp3,391.094,17.448,NA,NA,40年の放浪は、単なる迷走ではありませんでした。それは奴隷マインドから自由な精神への、内的な変容の時間だったのかもしれません。外的な状況を変える前に、内的な準備が必要だったのです。,0.710
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-040-NA.mp3,409.252,4.416,NA,NA,転職サイトを見る前に、問うべきことがあります。,0.442
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-041-NA.mp3,414.110,7.200,NA,NA,「私は何から脱出したいのか？」そして「私は何を約束の地だと思っているのか？」,0.802
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-042-NA.mp3,422.112,9.576,NA,NA,もしかしたら、約束の地は「どこか別の場所」ではなく、今いる場所を新しい目で見ることから始まるのかもしれません。,0.570
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-043-NA.mp3,432.258,7.296,NA,NA,月曜日の朝。いつものオフィスに向かう足取りが、少し違って感じられます。,0.490
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-044-NA.mp3,440.044,7.032,NA,NA,同じ景色、同じデスク、同じ仕事。でも、見方を変えれば——,0.462
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-045-NA.mp3,447.538,14.832,NA,NA,ここは奴隷の地ではなく、可能性の実験場かもしれない。上司との関係性を変える「発言」の機会があるかもしれない。仕事の意味を再定義する自由があるかもしれない。,0.658
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-046-NA.mp3,463.028,10.464,NA,NA,転職という「離脱」も、もちろん選択肢の一つ。でもそれは、内なる約束の地が明確になってからでも遅くはない。,0.558
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-047-NA.mp3,474.050,11.712,NA,NA,大切なのは、「ここではない、どこか」という幻想に振り回されないこと。そして、今いる場所で育てられる自由を、見逃さないこと。,0.594
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-048-NA.mp3,486.356,6.912,NA,NA,ビジネス系SNSの画面を閉じて、夜空を見上げると、オリオン座が輝いています。,0.502
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-049-NA.mp3,493.770,16.872,NA,NA,3000年前の脱出劇、150年前の哲学者の洞察、そして現代の科学。それらの星を結んで浮かび上がったのは、「本当の自由は内側から始まる」という、シンプルで深い真実でした。,0.686
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-050-NA.mp3,511.328,9.336,NA,NA,転職は悪ではない。でも、それが単なる逃避なら、新しい職場もいずれ新しいエジプトになる。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-051-NA.mp3,521.186,9.600,NA,NA,約束の地は、履歴書を更新することからではなく、自分自身との約束を更新することから始まるのかもしれません。,0.558
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-052-NA.mp3,531.344,5.424,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。,0.446
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-053-NA.mp3,537.214,4.080,NA,NA,あなたは今夜、どんな星座を見つけましたか？,0.734
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp1/サウンド類/Narration/OrionEp1-054-NA.mp3,542.028,12.696,NA,NA,明日の朝、いつものデスクに座る時、きっと違う景色が見えてくるはず。そして夜空には、まだ無数の星が、新しい物語を待っています。,0.598
