filename,number,role,character,text
projects/OrionEp12/サウンド類/Narration/OrionEp12-019-NA.mp3,019,NA,NA,形あるものは実体がなく、実体のないものが形となって現れる。これは単なる哲学的思考ではなく、瞑想を通じて体得される真理でした。
projects/OrionEp12/サウンド類/Narration/OrionEp12-020-NA.mp3,020,NA,NA,しかし、ここで重要なのは「空」が目的ではないということ。
projects/OrionEp12/サウンド類/Narration/OrionEp12-021-NA.mp3,021,NA,NA,仏教学者の中村元は指摘します。「空」とは、執着から解放された状態。それは「獲得」するものではなく、「手放す」ことで現れるもの。
projects/OrionEp12/サウンド類/Narration/OrionEp12-022-NA.mp3,022,NA,NA,アプリが「瞑想レベル：上級」と表示する時、それはすでに執着を生んでいないでしょうか。
projects/OrionEp12/サウンド類/Narration/OrionEp12-023-NA.mp3,023,NA,NA,興味深いことに、釈迦自身は瞑想の「成果」を数値化することを拒否しました。弟子たちが「どれくらい瞑想すれば悟れますか」と問うと、釈迦は黙して答えなかったと伝えられています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-024-NA.mp3,024,NA,NA,なぜなら、瞑想は手段であって目的ではないから。そして、その「成果」は人それぞれ、測定不可能なものだから。
projects/OrionEp12/サウンド類/Narration/OrionEp12-025-NA.mp3,025,NA,NA,20世紀初頭、鈴木大拙が禅を西洋に紹介しました。しかし、その過程で微妙な変化が起きていました。
projects/OrionEp12/サウンド類/Narration/OrionEp12-026-DL.mp3,026,DL,鈴木大拙,「西洋は禅を『技術』として理解しようとする。しかし禅は技術ではない、生き方だ」
projects/OrionEp12/サウンド類/Narration/OrionEp12-027-NA.mp3,027,NA,NA,アメリカの心理学者ウィリアム・ジェイムズは『宗教的経験の諸相』で、瞑想体験を科学的に分析しようとしました。それ自体は画期的でしたが、同時に危険も孕んでいました。
projects/OrionEp12/サウンド類/Narration/OrionEp12-028-NA.mp3,028,NA,NA,測定可能にすることで理解は深まる。しかし、測定できない本質的な何かが失われる。
projects/OrionEp12/サウンド類/Narration/OrionEp12-029-NA.mp3,029,NA,NA,1979年、ジョン・カバット・ジンが「マインドフルネス・ストレス低減法」を開発。仏教から宗教性を取り除き、医療技術として再構築しました。
projects/OrionEp12/サウンド類/Narration/OrionEp12-030-NA.mp3,030,NA,NA,これは多くの人を救いました。しかし同時に、瞑想を「ツール」に変えてしまったのです。
projects/OrionEp12/サウンド類/Narration/OrionEp12-031-NA.mp3,031,NA,NA,21世紀、神経科学は瞑想の効果を次々と「証明」しています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-032-NA.mp3,032,NA,NA,研究によると、8週間の瞑想プログラムで海馬の灰白質密度の増加や、扁桃体の活動低下などが報告されています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-033-NA.mp3,033,NA,NA,瞑想の価値に、科学的な裏付けが生まれたのです。
projects/OrionEp12/サウンド類/Narration/OrionEp12-034-NA.mp3,034,NA,NA,しかし、ここに落とし穴があります。効果が測定されると、それが目的化してしまう。また、「効果を期待しすぎること」が、かえって心の静けさを妨げるという指摘もあります。
projects/OrionEp12/サウンド類/Narration/OrionEp12-035-NA.mp3,035,NA,NA,さらに問題なのは、瞑想の「規格化」です。アプリは画一的な方法を押し付けます。呼吸を数える、体をスキャンする、音に集中する——でも、人それぞれに合う瞑想法は違うはずです。
projects/OrionEp12/サウンド類/Narration/OrionEp12-036-NA.mp3,036,NA,NA,マインドフルネス市場は急速に成長し、数兆円規模に達すると予測されています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-037-NA.mp3,037,NA,NA,Google、Apple、Goldman Sachs——名だたる企業が瞑想プログラムを導入。その目的は「従業員のウェルビーイング」、でも本音は「生産性向上」。
projects/OrionEp12/サウンド類/Narration/OrionEp12-038-NA.mp3,038,NA,NA,ある批評家は指摘します。「マインドフルネスは、資本主義のストレスを個人の問題に還元する装置だ」
projects/OrionEp12/サウンド類/Narration/OrionEp12-039-NA.mp3,039,NA,NA,構造的な過重労働は変えずに、「瞑想でストレス管理しましょう」という。これは解決なのか、それとも問題の隠蔽なのか。
projects/OrionEp12/サウンド類/Narration/OrionEp12-040-DL.mp3,040,DL,批評家,「仏教は欲望からの解放を説いた。マインドフルネス産業は、その教えを欲望充足の道具に変えた」
projects/OrionEp12/サウンド類/Narration/OrionEp12-041-NA.mp3,041,NA,NA,瞑想アプリのサブスクリプション、高額なリトリート、認定資格ビジネス。「心の平安」が商品になった瞬間、それはもう平安ではないのかもしれません。
projects/OrionEp12/サウンド類/Narration/OrionEp12-042-NA.mp3,042,NA,NA,では、どうすればいいのでしょうか。
projects/OrionEp12/サウンド類/Narration/OrionEp12-043-NA.mp3,043,NA,NA,般若心経の「空」は、アプリを捨てることを求めているのではありません。アプリへの執着を捨てることを示唆しています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-044-NA.mp3,044,NA,NA,鈴木大拙が言うように、瞑想は「する」ものではなく「なる」もの。歩いている時、食事をしている時、仕事をしている時——日常のすべてが瞑想になりうる。
projects/OrionEp12/サウンド類/Narration/OrionEp12-045-NA.mp3,045,NA,NA,神経科学が示すのは、形式より継続が大切ということ。5分でも1分でも、アプリがあってもなくても、自分なりの方法で。
projects/OrionEp12/サウンド類/Narration/OrionEp12-046-NA.mp3,046,NA,NA,そして何より、「成果」を手放すこと。瞑想スコアが低くても、雑念だらけでも、それでいい。むしろ、そんな自分を観察することこそが瞑想。
projects/OrionEp12/サウンド類/Narration/OrionEp12-047-NA.mp3,047,NA,NA,瞑想室じゃなくても、デスクでも、電車でも、トイレでも。高価なアプリじゃなくても、ただ呼吸に意識を向けるだけでも。
projects/OrionEp12/サウンド類/Narration/OrionEp12-048-NA.mp3,048,NA,NA,次の昼休み。瞑想ルームには行かず、屋上へ。
projects/OrionEp12/サウンド類/Narration/OrionEp12-049-NA.mp3,049,NA,NA,都会の喧騒を眺めながら、ただ座る。アプリは起動しない。測定もしない。
projects/OrionEp12/サウンド類/Narration/OrionEp12-050-DL.mp3,050,DL,内なる声,「何も起きない。それでいい」
projects/OrionEp12/サウンド類/Narration/OrionEp12-051-NA.mp3,051,NA,NA,3分で終わってもいい。30分続いてもいい。雑念があってもいい。眠くなってもいい。
projects/OrionEp12/サウンド類/Narration/OrionEp12-052-NA.mp3,052,NA,NA,同僚が聞いてきます。
projects/OrionEp12/サウンド類/Narration/OrionEp12-053-DL.mp3,053,DL,同僚,「瞑想しないの？」
projects/OrionEp12/サウンド類/Narration/OrionEp12-054-DL.mp3,054,DL,あなた,「してますよ。今、ここで」
projects/OrionEp12/サウンド類/Narration/OrionEp12-055-NA.mp3,055,NA,NA,夜空を見上げると、オリオン座が輝いています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-056-NA.mp3,056,NA,NA,星は何も求めていません。ただ、そこにあるだけ。それなのに、いや、それだからこそ美しい。
projects/OrionEp12/サウンド類/Narration/OrionEp12-057-NA.mp3,057,NA,NA,般若心経の「空」、鈴木大拙の「禅」、ジェイムズの「宗教体験」、現代の神経科学——異なる時代、異なる文化が、それぞれの方法で同じ真理を指し示しています。
projects/OrionEp12/サウンド類/Narration/OrionEp12-058-NA.mp3,058,NA,NA,瞑想は商品ではなく、プロセス。目的地ではなく、旅そのもの。
projects/OrionEp12/サウンド類/Narration/OrionEp12-059-NA.mp3,059,NA,NA,アプリが「今日の瞑想、お疲れ様でした」と通知してきても、本当の瞑想は終わっていません。なぜなら、生きていること自体が、ひとつの長い瞑想なのですから。
projects/OrionEp12/サウンド類/Narration/OrionEp12-060-NA.mp3,060,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。
projects/OrionEp12/サウンド類/Narration/OrionEp12-061-NA.mp3,061,NA,NA,あなたは今夜、どんな星座を見つけましたか？
projects/OrionEp12/サウンド類/Narration/OrionEp12-062-NA.mp3,062,NA,NA,明日、スマホの通知音が鳴る時、一度立ち止まって、その音に耳を傾けてみてください。それも、ひとつの瞑想かもしれません。
