filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-051-NA.mp3,498.048,9.672,NA,NA,3分で終わってもいい。30分続いてもいい。雑念があってもいい。眠くなってもいい。,0.510
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-052-NA.mp3,508.230,2.496,NA,NA,同僚が聞いてきます。,0.390
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-053-DL.mp3,511.116,2.112,DL,同僚,「瞑想しないの？」,0.936
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-054-DL.mp3,514.164,3.624,DL,あなた,「してますよ。今、ここで」,0.652
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-055-NA.mp3,518.440,4.128,NA,NA,夜空を見上げると、オリオン座が輝いています。,0.438
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-056-NA.mp3,523.006,9.672,NA,NA,星は何も求めていません。ただ、そこにあるだけ。それなのに、いや、それだからこそ美しい。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-057-NA.mp3,533.200,14.544,NA,NA,般若心経の「空」、鈴木大拙の「禅」、ジェイムズの「宗教体験」、現代の神経科学——異なる時代、異なる文化が、それぞれの方法で同じ真理を指し示しています。,0.650
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-058-NA.mp3,548.394,7.008,NA,NA,瞑想は商品ではなく、プロセス。目的地ではなく、旅そのもの。,0.466
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-059-NA.mp3,555.868,13.944,NA,NA,アプリが「今日の瞑想、お疲れ様でした」と通知してきても、本当の瞑想は終わっていません。なぜなら、生きていること自体が、ひとつの長い瞑想なのですから。,0.646
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-060-NA.mp3,570.458,5.424,NA,NA,知識の星座は、見る人によって違う物語を紡ぎます。,0.446
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-061-NA.mp3,576.328,4.080,NA,NA,あなたは今夜、どんな星座を見つけましたか？,0.734
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp12/サウンド類/Narration/OrionEp12-062-NA.mp3,581.142,11.448,NA,NA,明日、スマホの通知音が鳴る時、一度立ち止まって、その音に耳を傾けてみてください。それも、ひとつの瞑想かもしれません。,0.582
